Date,VH,Team,Final,ML
411,H,OKC,112,-3500
411,V,CHI,121,-210
411,H,NO,116,180
411,V,HOU,129,-160
411,H,MIN,105,140
411,V,DAL,101,250
411,H,UTA,92,-300
411,V,SAC,105,205
411,H,PHO,101,-245
412,V,NY,90,550
412,H,IND,102,-800
412,V,MIA,99,-135
412,H,DET,93,115
412,V,PHI,98,750
412,H,TOR,122,-1200
412,V,OKC,98,700
412,H,SA,102,-1100
412,V,MEM,84,330
412,H,LAC,110,-400
413,V,SAC,81,1200
413,H,HOU,116,-3000
413,V,SA,96,175
413,H,DAL,91,-200
413,V,NO,109,425
413,H,MIN,144,-550
413,V,TOR,103,-215
413,H,BKN,96,185
413,V,ATL,98,-390
413,H,WAS,109,325
413,V,IND,97,170
413,H,MIL,92,-190
413,V,DET,112,145
413,H,CLE,110,-165
413,V,PHI,105,400
413,H,CHI,115,-500
413,V,MIA,88,170
413,H,BOS,98,-190
413,V,ORL,103,280
413,H,CHA,117,-340
413,V,UTA,96,-155
413,H,LAL,101,135
413,V,MEM,104,2000
413,H,GS,125,-9900
413,V,DEN,99,330
413,H,POR,107,-400
413,V,LAC,105,165
413,H,PHO,114,-185
416,V,IND,100,275
416,H,TOR,90,-335
416,V,HOU,78,800
416,H,GS,104,-1400
416,V,BOS,101,180
416,H,ATL,102,-210
416,V,DAL,70,650
416,H,OKC,108,-1000
417,V,DET,101,600
417,H,CLE,106,-900
417,V,CHA,91,170
417,H,MIA,123,-190
417,V,MEM,74,2000
417,H,SA,106,-10000
417,V,POR,95,375
417,H,LAC,115,-450
418,V,IND,87,320
418,H,TOR,98,-380
418,V,DAL,85,1100
418,H,OKC,84,-2500
418,V,HOU,106,350
418,H,GS,115,-420
419,V,BOS,72,225
419,H,ATL,89,-265
419,V,MEM,68,2000
419,H,SA,94,-10000
420,V,CHA,103,175
420,H,MIA,115,-200
420,V,DET,90,575
420,H,CLE,107,-850
420,V,POR,81,330
420,H,LAC,102,-400
421,V,OKC,131,-550
421,H,DAL,102,425
421,V,TOR,101,-110
421,H,IND,85,-110
421,V,GS,96,-130
421,H,HOU,97,110
422,V,CLE,101,-190
422,H,DET,91,170
422,V,ATL,103,140
422,H,BOS,111,-160
422,V,SA,96,-850
422,H,MEM,87,575
423,V,TOR,83,-115
423,H,IND,100,-105
423,V,MIA,80,135
423,H,CHA,96,-155
423,V,OKC,119,-450
423,H,DAL,108,375
423,V,LAC,88,-125
423,H,POR,96,105
424,V,SA,116,-2000
424,H,MEM,95,1000
424,V,GS,121,-450
424,H,HOU,94,375
424,V,ATL,95,-120
424,H,BOS,104,100
424,V,CLE,100,-270
424,H,DET,98,230
425,V,MIA,85,115
425,H,CHA,89,-135
425,V,DAL,104,1200
425,H,OKC,118,-3000
425,V,LAC,84,-175
425,H,POR,98,155
426,V,BOS,83,280
426,H,ATL,110,-340
426,V,IND,99,270
426,H,TOR,102,-330
427,V,CHA,90,220
427,H,MIA,88,-260
427,V,POR,108,-145
427,H,LAC,98,125
427,V,HOU,81,400
427,H,GS,114,-500
428,V,ATL,104,-150
428,H,BOS,92,130
429,V,MIA,97,110
429,H,CHA,90,-130
429,V,TOR,83,105
429,H,IND,101,-125
429,V,LAC,103,425
429,H,POR,106,-550
430,V,OKC,92,250
430,H,SA,124,-300
501,V,POR,106,430
501,H,GS,118,-550
501,V,IND,84,235
501,H,TOR,89,-295
501,V,CHA,73,230
501,H,MIA,106,-290
502,V,ATL,93,330
502,H,CLE,104,-400
502,V,OKC,98,310
502,H,SA,97,-370
503,V,MIA,102,145
503,H,TOR,96,-165
503,V,POR,99,400
503,H,GS,110,-500
504,V,ATL,98,270
504,H,CLE,123,-330
505,V,MIA,92,185
505,H,TOR,96,-215
506,V,CLE,121,-135
506,H,ATL,108,115
506,V,SA,100,-140
506,H,OKC,96,120
507,V,TOR,95,190
507,H,MIA,91,-230
507,V,GS,108,-135
507,H,POR,120,115
508,V,CLE,100,-240
508,H,ATL,99,200
508,V,SA,97,115
508,H,OKC,111,-135
509,V,TOR,87,180
509,H,MIA,94,-210
509,V,GS,132,-250
509,H,POR,125,210
510,V,OKC,95,300
510,H,SA,91,-360
511,V,MIA,91,190
511,H,TOR,99,-220
511,V,POR,121,900
511,H,GS,125,-1600
512,V,SA,99,-110
512,H,OKC,113,-110
513,V,TOR,91,145
513,H,MIA,103,-165
515,V,MIA,89,170
515,H,TOR,116,-190
516,V,OKC,108,330
516,H,GS,102,-400
517,V,TOR,84,700
517,H,CLE,115,-1100
518,V,OKC,91,375
518,H,GS,118,-450
519,V,TOR,89,750
519,H,CLE,108,-1200
521,V,CLE,84,-280
521,H,TOR,99,240
522,V,GS,105,-130
522,H,OKC,133,110
523,V,CLE,99,-260
523,H,TOR,105,220
524,V,GS,94,-130
524,H,OKC,118,110
525,V,TOR,78,600
525,H,CLE,116,-900
526,V,OKC,111,310
526,H,GS,120,-370
527,V,CLE,113,-320
527,H,TOR,87,255
528,V,GS,108,145
528,H,OKC,101,-165
530,V,OKC,88,265
530,H,GS,96,-320
602,V,CLE,89,190
602,H,GS,104,-220
605,V,CLE,77,210
605,H,GS,110,-250
608,V,GS,90,110
608,H,CLE,120,-130
610,V,GS,108,115
610,H,CLE,97,-135
613,V,CLE,112,195
613,H,GS,97,-230
616,V,GS,101,105
616,H,CLE,115,-125
619,V,CLE,93,155
619,H,GS,89,-175
