teamAbbr,teamRslt,opptAbbr,Season,teamDayOff,teamPTS,teamAST,teamTO,teamSTL,teamBLK,teamPF,teamFGA,teamFG%,team2PA,team2P%,team3PA,team3P%,teamFTA,teamFT%,teamORB,teamDRB,teamTREB%,teamTS%,teamEFG%,teamOREB%,teamDREB%,teamTO%,teamSTL%,teamBLKR,teamPPS,teamFIC,teamOrtg,teamDrtg,teamEDiff,teamPlay%,teamAR,teamAST/TO,teamSTL/TO,opptDayOff,opptPTS,opptAST,opptTO,opptSTL,opptBLK,opptPF,opptFGA,opptFG%,oppt2PA,oppt2P%,oppt3PA,oppt3P%,opptFTA,opptFT%,opptORB,opptDRB,opptTREB%,opptTS%,opptEFG%,opptOREB%,opptDREB%,opptTO%,opptSTL%,opptBLKR,opptPPS,opptFIC,opptOrtg,opptDrtg,opptEDiff,opptPlay%,opptAR,opptAST/TO,opptSTL/TO
7,Win,10,4,2.8,103.0,22.0,14.0,8.6,5.0,18.6,86.2,0.44422000000000017,62.2,0.49044000000000015,24.0,0.35031999999999996,22.6,0.8252600000000004,14.0,35.6,57.34391999999999,0.5371,0.4898199999999999,30.84018000000001,85.05021999999995,12.733580000000003,9.23266,8.279620000000005,1.1984399999999993,82.875,109.78951999999995,99.95118000000002,9.838340000000004,0.44226,16.586980000000004,1.5976600000000007,67.18881999999999,3.0,108.4,24.2,16.6,9.0,5.2,19.2,90.0,0.46521999999999997,61.2,0.50498,28.8,0.37939999999999985,18.0,0.7583400000000005,13.6,32.4,51.41382000000002,0.5544,0.5266599999999999,29.912760000000002,70.08724,14.591239999999999,9.169080000000001,8.45276,1.2070800000000002,84.25,110.64998,109.88090000000003,0.769080000000001,0.4485799999999999,17.378239999999998,1.5371599999999999,54.598040000000005
24,Loss,12,4,2.6,105.0,19.4,16.4,8.4,5.4,24.4,88.8,0.41989999999999983,63.8,0.46380000000000016,25.0,0.30266000000000004,29.0,0.7722600000000004,10.6,33.2,48.51274000000001,0.5178999999999997,0.46373999999999993,22.467519999999997,75.86948000000002,13.82142,8.211559999999997,8.390040000000003,1.1871199999999997,67.625,101.42678000000004,113.00050000000002,-11.573720000000003,0.3928400000000002,13.822719999999993,1.1655799999999998,52.25878000000004,3.4,101.4,21.8,15.0,8.2,3.8,23.2,77.4,0.47101999999999994,56.8,0.5211200000000001,20.6,0.3577799999999999,27.2,0.8037999999999996,6.6,30.0,46.43394000000002,0.5676800000000001,0.5173799999999998,17.868479999999998,82.13152000000004,14.29604,8.59466,6.734039999999996,1.3111400000000004,69.45,105.97851999999997,112.43120000000003,-6.452679999999999,0.42436000000000007,17.18054,1.50714,56.91491999999998
9,Win,3,4,3.2,106.4,22.2,10.6,8.2,3.6,21.6,82.6,0.4619600000000001,57.4,0.5057400000000001,25.2,0.34482,26.2,0.79018,9.8,29.6,47.18474000000005,0.56552,0.51616,22.708200000000005,71.73035999999998,10.1553,8.859659999999998,6.1953200000000015,1.29234,79.225,114.57843999999996,111.47834,3.1001,0.45675999999999994,17.410559999999997,2.1703,77.33332000000003,1.6,118.2,30.0,16.2,7.0,5.0,17.8,90.4,0.4808800000000001,58.2,0.5084199999999999,32.2,0.41788000000000014,23.6,0.75796,13.4,36.4,58.28474000000001,0.58844,0.55748,26.994260000000004,73.00574000000002,13.889660000000006,6.914259999999999,8.650159999999998,1.3104400000000003,99.15,117.60906,106.50964000000002,11.099420000000002,0.4653999999999999,20.387439999999998,1.8862600000000007,45.168839999999996
15,Win,0,4,2.6,110.8,24.8,13.8,8.0,4.0,23.0,82.4,0.5057200000000001,56.0,0.5613199999999999,26.4,0.3872799999999999,21.4,0.7923200000000001,10.0,33.4,54.35096000000001,0.6042999999999997,0.5684600000000002,25.806200000000008,81.90129999999996,12.98318,8.550919999999998,7.291459999999995,1.3491199999999999,87.525,118.44760000000001,106.1815,12.266099999999998,0.48562000000000005,18.9821,1.9934399999999997,65.11904000000001,2.0,117.6,26.4,14.2,8.4,6.0,20.0,87.8,0.49248000000000003,59.2,0.5344800000000001,28.6,0.41276,25.4,0.7996399999999996,10.0,34.0,49.550000000000004,0.5970800000000002,0.5583399999999998,22.580060000000014,77.41994000000003,12.674940000000008,8.308779999999997,10.458520000000002,1.3507000000000005,94.325,116.17190000000001,107.19777999999994,8.97412,0.4668800000000001,18.85452,2.0031000000000003,66.74168
1,Win,17,4,2.2,108.6,22.8,11.0,5.0,3.0,21.8,79.6,0.49188,45.8,0.57006,33.8,0.3862799999999999,22.0,0.8027800000000003,7.0,30.6,47.39937999999999,0.6102000000000001,0.5745200000000003,17.475400000000008,74.96356000000003,11.03234,5.382900000000002,7.055680000000004,1.3695800000000005,79.5,118.00974000000001,114.03377999999998,3.9759600000000006,0.46606000000000003,18.506459999999997,2.29404,48.21428000000002,3.0,107.6,24.0,12.4,6.8,3.8,16.2,95.6,0.4518399999999998,73.2,0.49129999999999974,22.4,0.29535999999999973,17.6,0.8168599999999999,12.2,40.0,53.76415999999999,0.5200400000000001,0.48771999999999976,23.086380000000002,76.91362000000001,10.750739999999993,6.677820000000002,5.161700000000001,1.12698,85.6,106.48909999999998,99.15108000000004,7.338019999999993,0.45088,16.947519999999997,2.0495600000000005,56.75213999999998
16,Loss,19,4,2.2,108.0,18.4,15.8,8.2,4.0,24.0,85.0,0.45387999999999984,60.6,0.47406000000000026,24.4,0.4065600000000001,25.6,0.8170800000000001,11.2,33.2,50.56422000000002,0.55948,0.5115000000000001,25.42484000000001,75.81134,14.155180000000001,8.223040000000001,6.550319999999999,1.2680999999999998,73.55,109.06923999999997,112.41743999999994,-3.3482000000000065,0.4312199999999999,13.943820000000006,1.193540000000001,52.96186000000002,2.8,104.8,18.2,12.8,6.0,4.2,18.8,83.6,0.4653999999999998,60.0,0.49278000000000005,23.6,0.38952,23.4,0.7743999999999996,9.6,35.4,52.02208000000003,0.5583199999999998,0.5190600000000002,21.100719999999995,78.89928000000002,11.957940000000002,6.372860000000004,6.986640000000006,1.25856,75.675,111.37149999999997,106.05727999999992,5.314219999999997,0.44932000000000005,14.573179999999999,1.4544799999999998,47.57576
20,Loss,11,4,1.6,101.8,21.6,17.4,8.6,3.4,22.2,77.6,0.47594000000000014,52.4,0.5284200000000002,25.2,0.36756,26.0,0.7257399999999996,6.4,33.4,48.263800000000025,0.57214,0.5351400000000001,16.96904,76.11758,16.2659,8.756899999999998,6.479439999999999,1.3150199999999994,70.4,103.46308000000006,102.82242000000001,0.640660000000004,0.41658000000000006,16.81149999999999,1.2601999999999998,52.39681999999999,3.2,112.6,22.2,14.8,9.0,5.8,18.0,94.4,0.45626000000000005,71.2,0.4939800000000002,23.2,0.3413799999999999,25.0,0.7425200000000004,14.4,37.0,55.183659999999996,0.5355399999999999,0.49908,28.06524,71.93476000000001,12.32472,8.89072,8.376239999999997,1.2020600000000006,87.775,111.1036,105.75693999999999,5.346660000000002,0.45315999999999973,15.539200000000008,1.5328000000000002,63.909040000000005
21,Loss,18,4,2.8,100.2,23.8,11.4,7.0,4.4,16.0,84.6,0.4208200000000001,50.8,0.47833999999999993,33.8,0.3275399999999999,19.4,0.9102400000000002,6.4,39.0,48.43452000000002,0.5378399999999998,0.48810000000000003,14.14906000000001,80.51374000000001,11.056819999999995,7.364559999999997,8.951519999999997,1.1826999999999999,80.925,103.14588000000003,106.58156000000004,-3.435679999999999,0.3972800000000002,18.415359999999996,2.2410600000000005,62.681820000000016,1.8,107.4,23.4,14.0,10.4,4.6,19.4,81.4,0.4886000000000001,54.4,0.5577599999999999,27.0,0.33862,24.2,0.7758199999999998,9.2,31.0,47.69048000000002,0.58368,0.5468999999999999,22.89387999999999,77.10611999999998,13.227240000000004,10.895959999999997,8.386339999999995,1.3210599999999992,84.425,112.16506000000004,109.47226,2.692800000000003,0.4618599999999999,18.029040000000002,1.6938599999999997,74.44697999999998
12,Loss,22,4,1.6,117.4,25.8,13.6,10.2,8.0,21.8,79.8,0.5324800000000002,57.8,0.55602,22.0,0.4386399999999998,30.4,0.7193600000000002,7.8,31.6,48.256479999999975,0.62736,0.5954200000000004,20.511540000000004,73.0053,12.666480000000002,10.35574,14.27046,1.4681399999999996,97.15,119.87230000000004,114.87002000000003,5.00228,0.4977400000000002,19.420619999999996,2.214900000000001,85.0147,2.8,116.2,28.6,11.8,7.0,5.8,16.4,84.6,0.5095400000000001,48.4,0.5705399999999999,36.2,0.42800000000000005,18.6,0.7765200000000003,8.2,35.4,49.57121999999998,0.6253599999999999,0.6007800000000001,18.611120000000007,81.38888,11.240839999999997,7.331480000000001,11.662279999999999,1.37206,101.925,121.85458000000001,111.53006000000002,10.324519999999996,0.48950000000000005,21.323380000000004,2.53616,62.275639999999996
19,Win,27,4,1.6,100.8,17.4,14.4,6.8,3.6,23.2,81.6,0.4724599999999999,56.4,0.5515399999999999,25.2,0.30425999999999975,22.0,0.7427200000000003,9.4,30.6,49.83252,0.55356,0.5204000000000002,23.549240000000015,76.05838000000003,13.643780000000003,7.231759999999999,6.526420000000002,1.2396399999999996,65.5,107.80858000000003,111.96262000000009,-4.154040000000001,0.44432,14.122760000000003,1.2522200000000003,47.75639999999997,1.2,109.8,23.2,14.2,6.8,5.8,20.2,85.2,0.49655999999999983,61.0,0.5445,24.2,0.39586000000000027,20.0,0.76266,8.6,31.8,45.45014000000001,0.5856399999999997,0.5508599999999999,21.73244000000001,78.26755999999999,13.295060000000001,7.041680000000002,9.631079999999994,1.2937400000000006,82.35,113.35234,117.50789999999992,-4.1555599999999995,0.46548,17.460380000000004,1.8011999999999997,53.181819999999995
8,Win,23,4,1.4,120.2,28.8,12.6,11.2,6.8,20.8,88.4,0.4926800000000002,53.6,0.5649,34.8,0.3753199999999999,25.6,0.8051200000000005,8.2,29.4,45.39723999999999,0.60276,0.5671799999999998,19.811839999999997,70.81572000000003,11.188120000000001,11.035300000000001,14.247060000000008,1.3672399999999998,98.35,118.24821999999999,114.45418000000002,3.794039999999998,0.47082000000000024,20.305180000000007,2.41666,94.44444000000001,3.0,115.8,28.4,12.6,10.8,6.0,23.6,84.8,0.47918000000000005,56.4,0.5334000000000001,28.4,0.3664,30.2,0.8105200000000006,7.0,30.6,45.15502000000002,0.59074,0.54074,18.349680000000006,81.65032,11.209780000000006,10.550279999999997,10.412319999999998,1.3676,91.625,113.86551999999998,111.15206000000005,2.713460000000004,0.44889999999999997,20.380039999999997,2.8747200000000013,99.98218000000001
