teamAbbr,opptAbbr,teamRslt,gmDate,Season,teamDayOff,opptDayOff,teamPTS,teamAST,teamTO,teamSTL,teamBLK,teamPF,teamFGA,teamFG%,team2PA,team2P%,team3PA,team3P%,teamFTA,teamFT%,teamORB,teamDRB,teamTREB%,teamTS%,teamEFG%,teamOREB%,teamDREB%,teamTO%,teamSTL%,teamBLKR,teamPPS,teamFIC,teamOrtg,teamDrtg,teamEDiff,teamPlay%,teamAR,teamAST/TO,teamSTL/TO,opptPTS,opptAST,opptTO,opptSTL,opptBLK,opptPF,opptFGA,opptFG%,oppt2PA,oppt2P%,oppt3PA,oppt3P%,opptFTA,opptFT%,opptORB,opptDRB,opptTREB%,opptTS%,opptEFG%,opptOREB%,opptDREB%,opptTO%,opptSTL%,opptBLKR,opptPPS,opptFIC,opptOrtg,opptDrtg,opptEDiff,opptPlay%,opptAR,opptAST/TO,opptSTL/TO,V ML,H ML,V Score,H Score,Num Games Avg
21,27,Loss,2015-11-17,3,2,2,98.5,18.666666666666668,13.0,7.166666666666667,3.6666666666666665,20.0,84.5,0.43805000000000005,58.0,0.48513333333333336,26.5,0.32503333333333334,21.5,0.76175,8.5,34.333333333333336,47.915150000000004,0.52525,0.4895333333333333,17.677116666666667,82.70058333333333,12.120966666666668,7.3929833333333335,6.292649999999999,1.1737999999999997,67.8125,101.95351666666666,104.72051666666665,-2.767,0.4139166666666667,14.791016666666666,1.630016666666667,62.901633333333336,92.5,19.0,13.666666666666666,6.833333333333333,4.166666666666667,20.833333333333332,85.66666666666667,0.3945666666666667,62.666666666666664,0.4447666666666667,23.0,0.2616833333333333,23.166666666666668,0.8131666666666667,12.833333333333334,33.666666666666664,52.20328333333334,0.48246666666666665,0.43,27.657566666666664,72.34243333333333,12.338233333333335,7.2736833333333335,6.857966666666667,1.0811666666666666,63.5625,98.78985,102.67616666666667,-3.886316666666667,0.39096666666666663,14.765416666666667,1.5536999999999999,55.89948333333333,-110,-110,94,102,3
19,8,Loss,2015-11-17,3,2,3,100.14285714285714,17.571428571428573,15.0,9.428571428571429,4.285714285714286,21.714285714285715,82.28571428571429,0.4244285714285714,61.142857142857146,0.4561428571428571,21.142857142857142,0.3159,28.0,0.8158571428571427,11.0,34.57142857142857,52.16452857142857,0.5278285714285714,0.46640000000000004,25.769314285714284,77.35012857142858,13.694714285714285,9.7809,6.9143,1.2151,70.28571428571429,104.49842857142858,103.19327142857142,1.305157142857143,0.4067142857142857,13.733342857142858,1.298557142857143,65.21824285714285,112.83333333333333,31.5,16.166666666666668,8.666666666666666,7.5,20.833333333333332,91.0,0.46803333333333336,62.166666666666664,0.4952666666666666,28.833333333333332,0.41806666666666664,20.666666666666668,0.7864,12.833333333333334,38.333333333333336,54.7275,0.5642833333333334,0.5331166666666666,25.4248,74.5752,13.828383333333335,8.559816666666666,12.236033333333333,1.2451833333333333,99.5,111.36778333333335,93.80876666666667,17.55901666666667,0.4510833333333333,21.2737,1.9913666666666667,53.62103333333334,410,-535,110,115,3
25,28,Loss,2015-11-18,3,1,4,105.33333333333333,20.833333333333332,14.0,7.5,4.5,22.666666666666668,85.0,0.45644999999999997,67.83333333333333,0.4945333333333333,17.166666666666668,0.31275000000000003,29.166666666666668,0.7975,9.666666666666666,36.833333333333336,51.08903333333333,0.54355,0.4876833333333333,22.01653333333333,76.9986,12.647666666666666,7.4439166666666665,6.561733333333333,1.25255,75.4375,105.25594999999998,97.88765,7.3683000000000005,0.43035,15.618483333333335,1.6507333333333332,60.60063333333333,103.6,21.8,15.4,8.2,7.0,23.4,91.8,0.41262,64.0,0.43948,27.8,0.35012,23.0,0.75976,14.0,34.8,50.61842,0.50932,0.46676,27.748659999999994,72.25134,13.1588,8.15882,11.500720000000001,1.13998,76.125,103.68683999999999,101.00074000000001,2.6861,0.40562,15.75556,1.5980599999999998,56.014959999999995,175,-205,101,104,3
4,23,Win,2015-11-18,3,2,2,97.4,21.0,13.6,9.4,4.6,23.6,86.0,0.42410000000000003,65.6,0.44206,20.4,0.36208,23.4,0.7503,10.6,33.4,48.7675,0.50624,0.46714,23.497619999999998,74.88786,12.320739999999999,9.64036,7.0526,1.13606,69.375,100.73276000000001,98.36694,2.3658200000000003,0.40969999999999995,16.04152,1.7477400000000003,70.2017,90.83333333333333,20.666666666666668,17.666666666666668,5.666666666666667,6.666666666666667,21.0,81.83333333333333,0.4093166666666666,57.166666666666664,0.45511666666666667,24.666666666666668,0.31101666666666666,24.333333333333332,0.6449333333333332,10.166666666666666,31.333333333333332,46.47663333333333,0.49261666666666665,0.45670000000000005,24.520016666666667,75.47998333333334,16.105416666666667,5.78625,11.8944,1.1185833333333333,58.833333333333336,94.02723333333331,109.3532,-15.325966666666668,0.37471666666666664,15.747483333333335,1.3027,31.940133333333335,-265,215,112,85,3
2,1,Win,2015-11-18,3,2,2,101.5,22.333333333333332,12.5,6.333333333333333,3.6666666666666665,22.333333333333332,87.16666666666667,0.43448333333333333,61.666666666666664,0.48619999999999997,25.5,0.3117166666666667,23.166666666666668,0.7781333333333335,8.5,38.333333333333336,49.61513333333334,0.52215,0.47979999999999995,18.16293333333333,79.95143333333333,11.37055,6.329,5.9515,1.170483333333333,73.35416666666667,101.73154999999998,99.49118333333331,2.240366666666667,0.41545000000000004,16.858733333333333,1.9666999999999997,52.032716666666666,102.83333333333333,24.0,15.833333333333334,12.0,5.0,23.166666666666668,90.83333333333333,0.41156666666666664,63.166666666666664,0.46683333333333327,27.666666666666668,0.2849,24.833333333333332,0.8245499999999999,12.166666666666666,31.666666666666668,49.14706666666667,0.5058833333333334,0.45493333333333325,27.148500000000002,72.8515,13.509683333333333,11.697916666666666,7.8216,1.1407666666666665,74.89583333333333,101.09685,97.62371666666667,3.473133333333333,0.3945833333333333,16.884216666666664,1.6001166666666666,77.51906666666667,175,-205,106,102,3
16,5,Loss,2015-11-18,3,2,2,97.71428571428571,16.857142857142858,16.285714285714285,5.571428571428571,5.285714285714286,24.571428571428573,82.28571428571429,0.43842857142857145,58.0,0.4776571428571428,24.285714285714285,0.3471285714285714,23.0,0.7815285714285712,10.714285714285714,32.57142857142857,50.28079999999999,0.5304428571428571,0.4901142857142857,25.405771428571427,75.42467142857143,14.972442857142857,5.786842857142858,9.654242857142858,1.1969285714285713,61.660714285714285,102.70765714285713,106.72251428571428,-4.014857142857143,0.4093428571428571,13.400657142857144,1.1617714285714287,36.34621428571428,99.57142857142857,22.285714285714285,15.571428571428571,10.0,6.428571428571429,19.714285714285715,87.57142857142857,0.4116857142857143,56.0,0.4881714285714286,31.571428571428573,0.2748,27.428571428571427,0.6525571428571428,12.714285714285714,31.428571428571427,47.42321428571429,0.4991,0.4614571428571428,28.533271428571425,71.46672857142856,13.423757142857143,10.014885714285715,11.362957142857143,1.1388,73.17857142857143,99.8622142857143,109.52257142857142,-9.66035714285714,0.39861428571428575,16.155428571428573,1.648457142857143,74.63275714285716,240,-290,103,108,3
20,11,Loss,2015-11-18,3,1,2,92.16666666666667,18.833333333333332,15.666666666666666,7.333333333333333,3.3333333333333335,22.0,82.66666666666667,0.42219999999999996,57.333333333333336,0.4550166666666667,25.333333333333332,0.34346666666666664,18.666666666666668,0.7370666666666668,7.0,31.0,44.828366666666675,0.5084833333333334,0.4752,16.119400000000002,74.86614999999999,14.737050000000002,7.628699999999999,5.8647,1.1185,56.25,95.66769999999998,109.15601666666667,-13.488316666666668,0.38115000000000004,14.980016666666666,1.2628000000000001,49.226916666666675,106.33333333333333,23.833333333333332,17.166666666666668,9.5,8.5,22.5,87.0,0.4623833333333333,64.16666666666667,0.5056999999999999,22.833333333333332,0.33270000000000005,22.333333333333332,0.81295,12.833333333333334,33.333333333333336,53.55461666666667,0.5493166666666668,0.5067999999999999,27.58791666666667,72.41208333333333,15.1676,9.601366666666667,13.286266666666668,1.2220666666666666,83.95833333333333,107.59741666666666,99.78011666666667,7.8173,0.44038333333333335,17.217450000000003,1.4049500000000001,57.405916666666656,740,-1040,103,110,3
12,22,Loss,2015-11-19,3,2,2,95.4,22.8,16.0,6.2,5.4,23.6,74.8,0.46702000000000005,55.0,0.50216,19.8,0.3599,22.4,0.8122199999999999,8.4,27.0,46.76976,0.56404,0.51684,23.229440000000004,69.17945999999999,15.946700000000002,6.865640000000001,10.072519999999999,1.27592,66.15,105.41718,113.04646,-7.62928,0.42460000000000003,18.46546,1.46366,39.913,105.0,24.8,13.6,6.4,3.2,18.4,82.8,0.4640599999999999,57.6,0.51966,25.2,0.33509999999999995,26.6,0.738,11.2,33.8,52.84432,0.5561999999999999,0.5153399999999999,25.22222,74.77777999999999,12.532,6.808840000000001,5.7817,1.27628,81.075,112.26111999999998,104.98024000000001,7.280880000000001,0.45076,18.63844,1.9011599999999997,46.1415,530,-680,100,115,3
8,18,Win,2015-11-19,3,2,5,115.6,27.0,14.0,10.4,5.0,23.6,86.6,0.48846,54.6,0.5439,32.0,0.39982,24.2,0.7869,8.4,31.6,46.3394,0.5955999999999999,0.5619600000000001,19.52272,70.54534,12.5746,10.423100000000002,9.50866,1.34036,90.275,115.49096,101.04398,14.44698,0.4579,19.4929,2.27948,81.92468,103.33333333333333,22.0,13.333333333333334,5.5,6.5,20.5,80.0,0.4597833333333334,57.5,0.5335666666666666,22.5,0.2671833333333334,31.666666666666668,0.7520833333333333,8.0,36.0,47.88316666666666,0.55075,0.49725,18.543133333333333,81.45686666666667,12.466416666666667,5.668399999999999,11.533300000000002,1.2989000000000002,76.875,106.01555,100.93695000000001,5.078599999999999,0.43048333333333333,16.870033333333335,1.7918666666666667,45.36576666666667,-220,185,124,117,3
23,21,Loss,2015-11-20,3,2,2,90.4,17.8,18.4,8.4,5.8,20.2,82.4,0.41895999999999994,60.0,0.45927999999999997,22.4,0.325,18.4,0.7871,10.4,33.6,48.83644,0.50146,0.46292,23.14226,74.3351,16.8187,8.63046,9.78926,1.0993600000000001,60.8,93.72236000000001,104.55388,-10.83152,0.38132,14.07166,1.00738,46.18274,107.8,26.0,11.0,7.0,7.8,13.2,84.8,0.45736,57.0,0.4839399999999999,27.8,0.4130400000000001,24.2,0.8072800000000001,8.8,34.4,49.98842,0.5636,0.52314,20.31504,79.68496,10.264520000000001,7.385499999999999,14.49258,1.2713,92.925,112.41563999999998,103.7654,8.65024,0.44573999999999997,19.600599999999996,2.63084,83.91666000000001,550,-725,88,113,3
29,1,Loss,2015-11-20,3,2,2,95.5,22.0,14.0,7.25,4.875,18.625,87.125,0.44178749999999994,70.875,0.4752125,16.25,0.30133750000000004,17.625,0.768425,10.75,34.375,49.460587499999995,0.5022625,0.469725,23.2047125,76.208875,12.9378,7.5117125,6.833574999999999,1.0949,70.890625,99.193125,107.8834375,-8.6903125,0.4260125,16.7641625,1.6861625,51.68300000000001,102.71428571428571,23.714285714285715,15.571428571428571,12.0,4.428571428571429,23.857142857142858,91.0,0.4117714285714285,63.57142857142857,0.4650714285714285,27.428571428571427,0.2881571428571429,24.714285714285715,0.8139,12.428571428571429,31.285714285714285,49.617342857142866,0.5046571428571428,0.4551571428571428,27.921300000000002,72.07870000000001,13.295585714285712,11.796485714285714,6.920685714285715,1.1361857142857141,73.73214285714286,101.6969142857143,99.30984285714285,2.3870714285714283,0.39721428571428563,16.740414285714284,1.5960142857142858,78.68981428571429,355,-445,95,120,3
17,25,Win,2015-11-20,3,3,2,99.14285714285714,16.571428571428573,14.714285714285714,8.571428571428571,3.0,19.142857142857142,87.14285714285714,0.43401428571428574,60.57142857142857,0.48415714285714284,26.571428571428573,0.32282857142857146,24.142857142857142,0.6416285714285713,13.714285714285714,32.857142857142854,51.8675,0.5082285714285714,0.48308571428571423,28.16208571428572,78.56141428571428,13.147985714285713,8.8882,4.969314285714286,1.1485142857142858,66.94642857142857,102.89292857142856,103.37099999999998,-0.4780714285714292,0.4275142857142856,12.77995714285714,1.1902714285714284,63.84918571428572,100.4,20.8,15.6,7.4,3.4,22.4,82.6,0.44551999999999997,68.8,0.46536,13.8,0.33672,27.4,0.8139800000000001,10.4,32.2,52.9659,0.53026,0.47484000000000004,24.452080000000002,75.54792,14.14616,7.63232,5.029920000000001,1.21604,67.525,103.21743999999998,112.89714,-9.6797,0.42092,15.839179999999999,1.3770399999999998,50.35838,-135,115,96,86,3
7,20,Loss,2015-11-20,3,2,2,102.16666666666667,24.5,15.833333333333334,7.833333333333333,6.0,17.833333333333332,84.16666666666667,0.4929666666666666,66.33333333333333,0.5405166666666666,17.833333333333332,0.32499999999999996,17.333333333333332,0.7795333333333333,8.333333333333334,36.5,51.88611666666667,0.55705,0.5267666666666667,21.740099999999998,76.44685,14.6338,8.004583333333333,8.91865,1.2154833333333332,81.83333333333333,105.61009999999999,98.71249999999999,6.8976,0.4539333333333333,18.487733333333335,1.6453,51.065933333333334,109.4,25.0,12.8,7.6,6.6,21.0,89.8,0.46192,61.0,0.5118600000000001,28.8,0.35174000000000005,20.2,0.81212,9.8,31.6,48.15784,0.5553199999999999,0.5187799999999999,23.36296,76.63704,11.41688,7.58198,11.31316,1.2196799999999999,83.875,109.72290000000001,116.16798000000001,-6.44508,0.44674,18.414620000000003,2.01966,60.35266,-325,265,90,104,3
27,11,Win,2015-11-20,3,3,2,105.8,20.6,14.0,7.6,6.2,26.4,88.8,0.45034,66.8,0.47618,22.0,0.37342,21.4,0.8088599999999999,12.2,32.8,50.63546,0.5366199999999999,0.49624000000000007,27.419500000000006,73.62302,12.51962,7.81198,9.30878,1.18918,75.175,108.77867999999998,104.35098,4.4277,0.44184,15.454919999999998,1.5788799999999998,59.53417999999999,106.85714285714286,23.142857142857142,16.714285714285715,9.0,7.857142857142857,21.571428571428573,86.71428571428571,0.46019999999999994,64.71428571428571,0.4985857142857143,22.0,0.34400000000000003,24.857142857142858,0.7932428571428571,13.285714285714286,33.42857142857143,53.840471428571426,0.5474285714285715,0.5041428571428571,28.218214285714286,71.7817857142857,14.716071428571428,9.1113,12.22857142857143,1.232357142857143,83.35714285714286,108.38814285714284,100.65912857142858,7.729014285714286,0.44287142857142864,16.7595,1.3981142857142856,55.32751428571428,220,-270,93,90,3
15,2,Loss,2015-11-20,3,2,2,96.75,20.0,13.875,9.375,5.5,24.25,83.75,0.4410125,65.125,0.4633375,18.625,0.36332499999999995,21.75,0.7432124999999999,11.25,31.125,51.439674999999994,0.5200125,0.4819375,26.605200000000004,77.59836250000001,12.931074999999998,10.055,8.4317,1.1593375,69.25,104.69523750000002,98.62535,6.069887499999998,0.42616250000000006,15.583725,1.5293875000000001,71.9315375,100.0,19.8,13.8,7.0,2.8,19.8,82.0,0.43372,56.6,0.48688000000000003,25.4,0.32076000000000005,26.6,0.7973800000000001,8.6,35.8,48.73134,0.53542,0.48290000000000005,19.410159999999998,80.58984,12.81256,7.2039599999999995,4.982139999999999,1.22568,69.875,103.33206,102.90473999999999,0.4273199999999999,0.40754,15.55656,1.4571,51.07718,105,-125,93,102,3
13,8,Loss,2015-11-20,3,2,1,105.6,23.2,17.4,7.0,4.6,20.6,86.2,0.47065999999999997,61.4,0.48642,24.8,0.43172,18.2,0.7278,8.2,37.2,47.04932,0.56338,0.53374,18.72466,70.69471999999999,15.646519999999999,6.90804,7.2225399999999995,1.23148,77.325,104.31613999999999,101.51958,2.7965600000000004,0.42372,17.161759999999997,1.4200000000000002,40.26372,113.14285714285714,31.428571428571427,16.714285714285715,8.857142857142858,7.285714285714286,22.0,89.42857142857143,0.4779571428571429,60.57142857142857,0.5141571428571428,28.857142857142858,0.41252857142857147,21.571428571428573,0.7693,12.285714285714286,36.42857142857143,53.47298571428571,0.5730714285714286,0.5435714285714285,25.574199999999998,74.4258,14.406657142857144,8.757057142857143,12.168700000000001,1.272657142857143,97.44642857142857,111.78888571428573,96.02825714285714,15.760628571428573,0.4541428571428571,21.334100000000003,1.9283142857142859,53.103742857142855,381,-481,94,106,3
12,4,Loss,2015-11-21,3,2,3,96.16666666666667,22.666666666666668,15.166666666666666,6.5,4.833333333333333,24.5,74.5,0.4759333333333333,56.666666666666664,0.5082166666666666,17.833333333333332,0.36241666666666666,23.0,0.8114666666666666,8.0,25.166666666666668,44.615833333333335,0.5687166666666666,0.5208833333333334,22.135650000000002,66.84495,15.209850000000001,7.260233333333335,8.906583333333332,1.2915833333333333,65.125,107.08356666666667,116.32668333333334,-9.243116666666667,0.4350333333333334,18.51005,1.55305,45.38205,95.5,20.0,16.5,8.333333333333334,4.333333333333333,16.833333333333332,80.33333333333333,0.43788333333333335,57.833333333333336,0.46635,22.5,0.3594,23.833333333333332,0.7068166666666666,10.833333333333334,30.833333333333332,48.78556666666666,0.526,0.48961666666666664,25.29041666666667,74.70958333333333,15.453850000000001,8.790799999999999,7.76545,1.1890000000000003,68.02083333333333,101.25359999999999,102.72236666666667,-1.4687666666666666,0.4095166666666667,15.587000000000002,1.3470333333333333,53.59668333333334,175,-205,86,123,3
26,22,Loss,2015-11-21,3,3,2,101.0,25.166666666666668,15.833333333333334,8.333333333333334,4.333333333333333,16.666666666666668,81.66666666666667,0.463,57.666666666666664,0.5066,24.0,0.3556333333333333,21.833333333333332,0.7858333333333333,8.5,34.5,49.13023333333333,0.5537333333333333,0.5156333333333333,19.871750000000002,75.00484999999999,14.837016666666665,8.582066666666668,7.929633333333332,1.24325,79.60416666666667,104.37551666666667,102.83954999999999,1.535966666666667,0.42325000000000007,19.004216666666668,1.63615,55.397,106.66666666666667,25.5,14.166666666666666,5.833333333333333,3.0,19.333333333333332,80.83333333333333,0.48061666666666664,55.833333333333336,0.5358833333333334,25.0,0.3556333333333333,27.166666666666668,0.7483333333333334,11.5,33.166666666666664,55.06256666666667,0.5773166666666666,0.53625,26.057283333333334,73.94271666666667,13.24306666666667,6.251116666666667,5.5273,1.333516666666667,82.72916666666667,115.67223333333332,106.71945,8.952783333333334,0.4645166666666667,19.244266666666665,1.8686166666666664,41.39243333333334,195,-230,97,109,3
