Date,Name,Team
2019-12-07,Avery Bradley,Lakers
2019-12-07,Kyrie Irving,Nets
2019-12-07,Derrick Favors,Pelicans
2019-12-07,Stanley Johnson,Raptors
2019-12-07,Jake Layman,Timberwolves
2019-12-07,Naz Reid,Timberwolves
2019-12-07,Nikola Vucevic,Magic
2019-12-07,JaKarr Sampson,Pacers
2019-12-07,Robert Covington,Timberwolves
2019-12-07,Ryan Broekhoff,Mavericks
2019-12-07,Hamidou Diallo,Thunder
2019-12-07,Gary Trent Jr.,Blazers
2019-12-07,Naz Mitrou-Long ,Pacers
2019-12-07,Jordan Bone,Pistons
2019-12-07,Matt Thomas,Raptors
2019-12-07,Deandre Ayton,Suns
2019-12-07,C.J. Miles,Wizards
2019-12-07,Rodney McGruder,Clippers
2019-12-07,Josh Richardson,76ers
2019-12-07,Chandler Hutchison,Bulls
2019-12-07,Ja Morant,Grizzlies
2019-12-07,Kyle Anderson,Grizzlies
2019-12-07,Al-Farouq Aminu,Magic
2019-12-07,Zhaire Smith,76ers
2019-12-07,Frank Mason,Bucks
2019-12-07,Brandon Clarke,Grizzlies
2019-12-07,Allen Crabbe,Hawks
2019-12-07,Goran Dragic,Heat
2019-12-07,Aron Baynes,Suns
2019-12-07,JaMychal Green,Clippers
2019-12-07,Mike Conley Jr.,Jazz
2019-12-07,Thomas Bryant,Wizards
2019-12-07,Dragan Bender,Bucks
2019-12-07,Max Strus,Bulls
2019-12-07,Chandler Parsons,Hawks
2019-12-07,De'Andre Hunter,Hawks
2019-12-07,Terrance Ferguson,Thunder
2019-12-07,Isaiah Thomas,Wizards
2019-12-07,Jordan McRae,Wizards
2019-12-07,Joel Embiid,76ers
2019-12-07,Dion Waiters,Heat
2019-12-07,Justise Winslow,Heat
2019-12-07,Markieff Morris,Pistons
2019-12-07,Sekou Doumbouya,Pistons
2019-12-07,Andrew Wiggins,Timberwolves
2019-12-07,Ian Mahinmi,Wizards
2019-12-07,Rodney Hood,Blazers
2019-12-07,Nigel Williams-Goss,Jazz
2019-12-07,Wayne Ellington,Knicks
2019-12-07,Malcolm Brogdon,Pacers
2019-12-07,Tyson Chandler,Rockets
2019-12-07,Jonah Bolden,76ers
2019-12-08,John Wall ,Wizards
2019-12-08,Gerald Green ,Rockets
2019-12-08,Zion Williamson,Pelicans
2019-12-08,Darius Miller,Pelicans
2019-12-08,DeMarcus Cousins,Lakers
2019-12-08,Andre Roberson,Thunder
2019-12-08,Jusuf Nurkic,Blazers
2019-12-08,Adam Mokoka,Bulls
2019-12-08,Cristiano Felicio,Bulls
2019-12-08,Andre Iguodala,Grizzlies
2019-12-08,Reggie Bullock,Knicks
2019-12-08,Michael Frazier II,Rockets
2019-12-08,Nene Hilario ,Rockets
2019-12-08,Jalen Lecque,Suns
2019-12-08,Marvin Bagley III,Kings
2019-12-08,Isaiah Roby,Mavericks
2019-12-08,Reggie Jackson ,Pistons
2019-12-08,Zach Collins,Blazers
2019-12-08,Jared Harper,Suns
2019-12-08,Jacob Evans,Warriors
2019-12-08,K.Z. Okpala,Heat
2019-12-08,Stephen Curry,Warriors
2019-12-08,Patrick McCaw,Raptors
2019-12-08,Otto Porter Jr.,Bulls
2019-12-08,Gordon Hayward,Celtics
2019-12-08,De'Aaron Fox,Kings
2019-12-08,Caris LeVert,Nets
2019-12-08,Khyri Thomas,Pistons
2019-12-08,Landry Shamet,Clippers
2019-12-08,Eric Gordon,Rockets
2019-12-08,Damion Lee,Warriors
2019-12-08,Caleb Swanigan,Kings
2019-12-08,Romeo Langford,Celtics
2019-12-08,Avery Bradley,Lakers
2019-12-08,Kyrie Irving,Nets
2019-12-08,Derrick Favors,Pelicans
2019-12-08,Stanley Johnson,Raptors
2019-12-08,Jake Layman,Timberwolves
2019-12-08,Nikola Vucevic,Magic
2019-12-08,JaKarr Sampson,Pacers
2019-12-08,Robert Covington,Timberwolves
2019-12-08,Hamidou Diallo,Thunder
2019-12-08,Naz Mitrou-Long ,Pacers
2019-12-08,Jordan Bone,Pistons
2019-12-08,Matt Thomas,Raptors
2019-12-08,Deandre Ayton,Suns
2019-12-08,C.J. Miles,Wizards
2019-12-08,Rodney McGruder,Clippers
2019-12-08,Josh Richardson,76ers
2019-12-08,Chandler Hutchison,Bulls
2019-12-08,Ja Morant,Grizzlies
2019-12-08,Kyle Anderson,Grizzlies
2019-12-08,Al-Farouq Aminu,Magic
2019-12-08,Zhaire Smith,76ers
2019-12-08,Frank Mason,Bucks
2019-12-08,Brandon Clarke,Grizzlies
2019-12-08,Goran Dragic,Heat
2019-12-08,Aron Baynes,Suns
2019-12-08,Mike Conley Jr.,Jazz
2019-12-08,Thomas Bryant,Wizards
2019-12-08,Dragan Bender,Bucks
2019-12-08,Max Strus,Bulls
2019-12-08,Terrance Ferguson,Thunder
2019-12-08,Isaiah Thomas,Wizards
2019-12-08,Jordan McRae,Wizards
2019-12-08,Dion Waiters,Heat
2019-12-08,Justise Winslow,Heat
2019-12-08,Sekou Doumbouya,Pistons
2019-12-08,Ian Mahinmi,Wizards
2019-12-08,Rodney Hood,Blazers
2019-12-08,Nigel Williams-Goss,Jazz
2019-12-08,Wayne Ellington,Knicks
2019-12-08,Malcolm Brogdon,Pacers
2019-12-08,Tyson Chandler,Rockets
2019-12-08,Jonah Bolden,76ers
2019-12-08,Robert Williams III,Celtics
2019-12-08,Patrick Patterson,Clippers
2019-12-08,Marvin Williams,Hornets
2019-12-08,Rajon Rondo,Lakers
2019-12-08,Delon Wright,Mavericks
2019-12-09,John Wall ,Wizards
2019-12-09,Gerald Green ,Rockets
2019-12-09,Zion Williamson,Pelicans
2019-12-09,Darius Miller,Pelicans
2019-12-09,DeMarcus Cousins,Lakers
2019-12-09,Andre Roberson,Thunder
2019-12-09,Jusuf Nurkic,Blazers
2019-12-09,Adam Mokoka,Bulls
2019-12-09,Cristiano Felicio,Bulls
2019-12-09,Andre Iguodala,Grizzlies
2019-12-09,Reggie Bullock,Knicks
2019-12-09,Michael Frazier II,Rockets
2019-12-09,Nene Hilario ,Rockets
2019-12-09,Jalen Lecque,Suns
2019-12-09,Marvin Bagley III,Kings
2019-12-09,Isaiah Roby,Mavericks
2019-12-09,Reggie Jackson ,Pistons
2019-12-09,Zach Collins,Blazers
2019-12-09,Jared Harper,Suns
2019-12-09,K.Z. Okpala,Heat
2019-12-09,Stephen Curry,Warriors
2019-12-09,Patrick McCaw,Raptors
2019-12-09,Otto Porter Jr.,Bulls
2019-12-09,De'Aaron Fox,Kings
2019-12-09,Caris LeVert,Nets
2019-12-09,Khyri Thomas,Pistons
2019-12-09,Landry Shamet,Clippers
2019-12-09,Eric Gordon,Rockets
2019-12-09,Damion Lee,Warriors
2019-12-09,Caleb Swanigan,Kings
2019-12-09,Romeo Langford,Celtics
2019-12-09,Avery Bradley,Lakers
2019-12-09,Kyrie Irving,Nets
2019-12-09,Derrick Favors,Pelicans
2019-12-09,Stanley Johnson,Raptors
2019-12-09,Jake Layman,Timberwolves
2019-12-09,Nikola Vucevic,Magic
2019-12-09,JaKarr Sampson,Pacers
2019-12-09,Robert Covington,Timberwolves
2019-12-09,Hamidou Diallo,Thunder
2019-12-09,Naz Mitrou-Long ,Pacers
2019-12-09,Jordan Bone,Pistons
2019-12-09,Matt Thomas,Raptors
2019-12-09,Deandre Ayton,Suns
2019-12-09,C.J. Miles,Wizards
2019-12-09,Rodney McGruder,Clippers
2019-12-09,Josh Richardson,76ers
2019-12-09,Chandler Hutchison,Bulls
2019-12-09,Kyle Anderson,Grizzlies
2019-12-09,Al-Farouq Aminu,Magic
2019-12-09,Zhaire Smith,76ers
2019-12-09,Frank Mason,Bucks
2019-12-09,Brandon Clarke,Grizzlies
2019-12-09,Goran Dragic,Heat
2019-12-09,Mike Conley Jr.,Jazz
2019-12-09,Thomas Bryant,Wizards
2019-12-09,Dragan Bender,Bucks
2019-12-09,Terrance Ferguson,Thunder
2019-12-09,Isaiah Thomas,Wizards
2019-12-09,Jordan McRae,Wizards
2019-12-09,Dion Waiters,Heat
2019-12-09,Justise Winslow,Heat
2019-12-09,Sekou Doumbouya,Pistons
2019-12-09,Ian Mahinmi,Wizards
2019-12-09,Rodney Hood,Blazers
2019-12-09,Wayne Ellington,Knicks
2019-12-09,Tyson Chandler,Rockets
2019-12-09,Jonah Bolden,76ers
2019-12-09,Robert Williams III,Celtics
2019-12-09,Marvin Williams,Hornets
2019-12-09,Rajon Rondo,Lakers
2019-12-09,Delon Wright,Mavericks
2019-12-09,Marcus Smart,Celtics
2019-12-09,JaMychal Green,Clippers
2019-12-09,Fred VanVleet,Raptors
2019-12-09,Austin Rivers,Rockets
2019-12-09,Danilo Gallinari,Thunder
2019-12-10,John Wall ,Wizards
2019-12-10,Gerald Green ,Rockets
2019-12-10,Zion Williamson,Pelicans
2019-12-10,Darius Miller,Pelicans
2019-12-10,DeMarcus Cousins,Lakers
2019-12-10,Andre Roberson,Thunder
2019-12-10,Jusuf Nurkic,Blazers
2019-12-10,Adam Mokoka,Bulls
2019-12-10,Cristiano Felicio,Bulls
2019-12-10,Andre Iguodala,Grizzlies
2019-12-10,Reggie Bullock,Knicks
2019-12-10,Michael Frazier II,Rockets
2019-12-10,Nene Hilario ,Rockets
2019-12-10,Jalen Lecque,Suns
2019-12-10,Marvin Bagley III,Kings
2019-12-10,Isaiah Roby,Mavericks
2019-12-10,Reggie Jackson ,Pistons
2019-12-10,Zach Collins,Blazers
2019-12-10,Jared Harper,Suns
2019-12-10,Stephen Curry,Warriors
2019-12-10,Patrick McCaw,Raptors
2019-12-10,Otto Porter Jr.,Bulls
2019-12-10,De'Aaron Fox,Kings
2019-12-10,Caris LeVert,Nets
2019-12-10,Khyri Thomas,Pistons
2019-12-10,Landry Shamet,Clippers
2019-12-10,Eric Gordon,Rockets
2019-12-10,Damion Lee,Warriors
2019-12-10,Caleb Swanigan,Kings
2019-12-10,Romeo Langford,Celtics
2019-12-10,Avery Bradley,Lakers
2019-12-10,Kyrie Irving,Nets
2019-12-10,Derrick Favors,Pelicans
2019-12-10,Stanley Johnson,Raptors
2019-12-10,Jake Layman,Timberwolves
2019-12-10,Nikola Vucevic,Magic
2019-12-10,JaKarr Sampson,Pacers
2019-12-10,Robert Covington,Timberwolves
2019-12-10,Hamidou Diallo,Thunder
2019-12-10,Naz Mitrou-Long ,Pacers
2019-12-10,Jordan Bone,Pistons
2019-12-10,Matt Thomas,Raptors
2019-12-10,Deandre Ayton,Suns
2019-12-10,C.J. Miles,Wizards
2019-12-10,Rodney McGruder,Clippers
2019-12-10,Chandler Hutchison,Bulls
2019-12-10,Kyle Anderson,Grizzlies
2019-12-10,Al-Farouq Aminu,Magic
2019-12-10,Zhaire Smith,76ers
2019-12-10,Frank Mason,Bucks
2019-12-10,Brandon Clarke,Grizzlies
2019-12-10,Goran Dragic,Heat
2019-12-10,Mike Conley Jr.,Jazz
2019-12-10,Thomas Bryant,Wizards
2019-12-10,Dragan Bender,Bucks
2019-12-10,Terrance Ferguson,Thunder
2019-12-10,Isaiah Thomas,Wizards
2019-12-10,Jordan McRae,Wizards
2019-12-10,Dion Waiters,Heat
2019-12-10,Justise Winslow,Heat
2019-12-10,Sekou Doumbouya,Pistons
2019-12-10,Ian Mahinmi,Wizards
2019-12-10,Rodney Hood,Blazers
2019-12-10,Wayne Ellington,Knicks
2019-12-10,Tyson Chandler,Rockets
2019-12-10,Jonah Bolden,76ers
2019-12-10,Robert Williams III,Celtics
2019-12-10,Marvin Williams,Hornets
2019-12-10,Rajon Rondo,Lakers
2019-12-10,Delon Wright,Mavericks
2019-12-10,Marcus Smart,Celtics
2019-12-10,JaMychal Green,Clippers
2019-12-10,Fred VanVleet,Raptors
2019-12-10,Austin Rivers,Rockets
2019-12-10,Danilo Gallinari,Thunder
2019-12-10,Grayson Allen,Grizzlies
2019-12-10,James Johnson,Heat
2019-12-10,Nicolas Claxton,Nets
2019-12-11,John Wall ,Wizards
2019-12-11,Gerald Green ,Rockets
2019-12-11,Zion Williamson,Pelicans
2019-12-11,Darius Miller,Pelicans
2019-12-11,DeMarcus Cousins,Lakers
2019-12-11,Andre Roberson,Thunder
2019-12-11,Jusuf Nurkic,Blazers
2019-12-11,Adam Mokoka,Bulls
2019-12-11,Cristiano Felicio,Bulls
2019-12-11,Andre Iguodala,Grizzlies
2019-12-11,Reggie Bullock,Knicks
2019-12-11,Michael Frazier II,Rockets
2019-12-11,Nene Hilario ,Rockets
2019-12-11,Jalen Lecque,Suns
2019-12-11,Isaiah Roby,Mavericks
2019-12-11,Reggie Jackson ,Pistons
2019-12-11,Zach Collins,Blazers
2019-12-11,Jared Harper,Suns
2019-12-11,Stephen Curry,Warriors
2019-12-11,Otto Porter Jr.,Bulls
2019-12-11,De'Aaron Fox,Kings
2019-12-11,Caris LeVert,Nets
2019-12-11,Khyri Thomas,Pistons
2019-12-11,Landry Shamet,Clippers
2019-12-11,Eric Gordon,Rockets
2019-12-11,Caleb Swanigan,Kings
2019-12-11,Kyrie Irving,Nets
2019-12-11,Derrick Favors,Pelicans
2019-12-11,Stanley Johnson,Raptors
2019-12-11,Jake Layman,Timberwolves
2019-12-11,Nikola Vucevic,Magic
2019-12-11,JaKarr Sampson,Pacers
2019-12-11,Robert Covington,Timberwolves
2019-12-11,Hamidou Diallo,Thunder
2019-12-11,Naz Mitrou-Long ,Pacers
2019-12-11,Jordan Bone,Pistons
2019-12-11,Matt Thomas,Raptors
2019-12-11,Deandre Ayton,Suns
2019-12-11,C.J. Miles,Wizards
2019-12-11,Rodney McGruder,Clippers
2019-12-11,Chandler Hutchison,Bulls
2019-12-11,Al-Farouq Aminu,Magic
2019-12-11,Zhaire Smith,76ers
2019-12-11,Frank Mason,Bucks
2019-12-11,Goran Dragic,Heat
2019-12-11,Mike Conley Jr.,Jazz
2019-12-11,Thomas Bryant,Wizards
2019-12-11,Dragan Bender,Bucks
2019-12-11,Terrance Ferguson,Thunder
2019-12-11,Isaiah Thomas,Wizards
2019-12-11,Jordan McRae,Wizards
2019-12-11,Dion Waiters,Heat
2019-12-11,Justise Winslow,Heat
2019-12-11,Sekou Doumbouya,Pistons
2019-12-11,Ian Mahinmi,Wizards
2019-12-11,Rodney Hood,Blazers
2019-12-11,Wayne Ellington,Knicks
2019-12-11,Tyson Chandler,Rockets
2019-12-11,Jonah Bolden,76ers
2019-12-11,Robert Williams III,Celtics
2019-12-11,Marvin Williams,Hornets
2019-12-11,Rajon Rondo,Lakers
2019-12-11,Delon Wright,Mavericks
2019-12-11,Marcus Smart,Celtics
2019-12-11,JaMychal Green,Clippers
2019-12-11,Fred VanVleet,Raptors
2019-12-11,Austin Rivers,Rockets
2019-12-11,Grayson Allen,Grizzlies
2019-12-11,James Johnson,Heat
2019-12-11,Nicolas Claxton,Nets
2019-12-11,Giannis Antetokounmpo,Bucks
2019-12-11,Max Strus,Bulls
2019-12-11,Malik Monk,Hornets
2019-12-11,Nicolas Batum,Hornets
2019-12-11,Dennis Smith Jr.,Knicks
2019-12-11,Kyle Kuzma,Lakers
2019-12-11,Markelle Fultz,Magic
2019-12-11,Keita Bates-Diop,Timberwolves
2019-12-12,John Wall ,Wizards
2019-12-12,Gerald Green ,Rockets
2019-12-12,Zion Williamson,Pelicans
2019-12-12,Darius Miller,Pelicans
2019-12-12,DeMarcus Cousins,Lakers
2019-12-12,Andre Roberson,Thunder
2019-12-12,Jusuf Nurkic,Blazers
2019-12-12,Adam Mokoka,Bulls
2019-12-12,Cristiano Felicio,Bulls
2019-12-12,Andre Iguodala,Grizzlies
2019-12-12,Reggie Bullock,Knicks
2019-12-12,Michael Frazier II,Rockets
2019-12-12,Nene Hilario ,Rockets
2019-12-12,Jalen Lecque,Suns
2019-12-12,Isaiah Roby,Mavericks
2019-12-12,Reggie Jackson ,Pistons
2019-12-12,Zach Collins,Blazers
2019-12-12,Jared Harper,Suns
2019-12-12,Stephen Curry,Warriors
2019-12-12,Otto Porter Jr.,Bulls
2019-12-12,De'Aaron Fox,Kings
2019-12-12,Caris LeVert,Nets
2019-12-12,Khyri Thomas,Pistons
2019-12-12,Landry Shamet,Clippers
2019-12-12,Eric Gordon,Rockets
2019-12-12,Caleb Swanigan,Kings
2019-12-12,Kyrie Irving,Nets
2019-12-12,Derrick Favors,Pelicans
2019-12-12,Stanley Johnson,Raptors
2019-12-12,Jake Layman,Timberwolves
2019-12-12,Nikola Vucevic,Magic
2019-12-12,JaKarr Sampson,Pacers
2019-12-12,Robert Covington,Timberwolves
2019-12-12,Hamidou Diallo,Thunder
2019-12-12,Naz Mitrou-Long ,Pacers
2019-12-12,Jordan Bone,Pistons
2019-12-12,Matt Thomas,Raptors
2019-12-12,Deandre Ayton,Suns
2019-12-12,C.J. Miles,Wizards
2019-12-12,Rodney McGruder,Clippers
2019-12-12,Chandler Hutchison,Bulls
2019-12-12,Al-Farouq Aminu,Magic
2019-12-12,Frank Mason,Bucks
2019-12-12,Goran Dragic,Heat
2019-12-12,Mike Conley Jr.,Jazz
2019-12-12,Thomas Bryant,Wizards
2019-12-12,Dragan Bender,Bucks
2019-12-12,Terrance Ferguson,Thunder
2019-12-12,Isaiah Thomas,Wizards
2019-12-12,Jordan McRae,Wizards
2019-12-12,Dion Waiters,Heat
2019-12-12,Justise Winslow,Heat
2019-12-12,Sekou Doumbouya,Pistons
2019-12-12,Ian Mahinmi,Wizards
2019-12-12,Rodney Hood,Blazers
2019-12-12,Wayne Ellington,Knicks
2019-12-12,Tyson Chandler,Rockets
2019-12-12,Jonah Bolden,76ers
2019-12-12,Robert Williams III,Celtics
2019-12-12,Marvin Williams,Hornets
2019-12-12,Rajon Rondo,Lakers
2019-12-12,Delon Wright,Mavericks
2019-12-12,Marcus Smart,Celtics
2019-12-12,JaMychal Green,Clippers
2019-12-12,Fred VanVleet,Raptors
2019-12-12,Austin Rivers,Rockets
2019-12-12,Grayson Allen,Grizzlies
2019-12-12,James Johnson,Heat
2019-12-12,Nicolas Claxton,Nets
2019-12-12,Giannis Antetokounmpo,Bucks
2019-12-12,Max Strus,Bulls
2019-12-12,Malik Monk,Hornets
2019-12-12,Nicolas Batum,Hornets
2019-12-12,Dennis Smith Jr.,Knicks
2019-12-12,Kyle Kuzma,Lakers
2019-12-12,Markelle Fultz,Magic
2019-12-12,Keita Bates-Diop,Timberwolves
2019-12-12,Al Horford,76ers
2019-12-12,Nassir Little,Blazers
2019-12-12,Kyle Korver,Bucks
2019-12-12,Patrick Beverley,Clippers
2019-12-12,Brandon Clarke,Grizzlies
2019-12-12,Ja Morant,Grizzlies
2019-12-12,Vlatko Cancar,Nuggets
2019-12-13,John Wall ,Wizards
2019-12-13,Gerald Green ,Rockets
2019-12-13,Zion Williamson,Pelicans
2019-12-13,Darius Miller,Pelicans
2019-12-13,DeMarcus Cousins,Lakers
2019-12-13,Andre Roberson,Thunder
2019-12-13,Jusuf Nurkic,Blazers
2019-12-13,Adam Mokoka,Bulls
2019-12-13,Cristiano Felicio,Bulls
2019-12-13,Andre Iguodala,Grizzlies
2019-12-13,Reggie Bullock,Knicks
2019-12-13,Michael Frazier II,Rockets
2019-12-13,Nene Hilario ,Rockets
2019-12-13,Jalen Lecque,Suns
2019-12-13,Isaiah Roby,Mavericks
2019-12-13,Reggie Jackson ,Pistons
2019-12-13,Zach Collins,Blazers
2019-12-13,Jared Harper,Suns
2019-12-13,Stephen Curry,Warriors
2019-12-13,Otto Porter Jr.,Bulls
2019-12-13,De'Aaron Fox,Kings
2019-12-13,Caris LeVert,Nets
2019-12-13,Khyri Thomas,Pistons
2019-12-13,Landry Shamet,Clippers
2019-12-13,Eric Gordon,Rockets
2019-12-13,Caleb Swanigan,Kings
2019-12-13,Kyrie Irving,Nets
2019-12-13,Stanley Johnson,Raptors
2019-12-13,Jake Layman,Timberwolves
2019-12-13,Nikola Vucevic,Magic
2019-12-13,JaKarr Sampson,Pacers
2019-12-13,Robert Covington,Timberwolves
2019-12-13,Hamidou Diallo,Thunder
2019-12-13,Naz Mitrou-Long ,Pacers
2019-12-13,Jordan Bone,Pistons
2019-12-13,Matt Thomas,Raptors
2019-12-13,Deandre Ayton,Suns
2019-12-13,C.J. Miles,Wizards
2019-12-13,Chandler Hutchison,Bulls
2019-12-13,Al-Farouq Aminu,Magic
2019-12-13,Frank Mason,Bucks
2019-12-13,Goran Dragic,Heat
2019-12-13,Mike Conley Jr.,Jazz
2019-12-13,Thomas Bryant,Wizards
2019-12-13,Dragan Bender,Bucks
2019-12-13,Terrance Ferguson,Thunder
2019-12-13,Isaiah Thomas,Wizards
2019-12-13,Jordan McRae,Wizards
2019-12-13,Dion Waiters,Heat
2019-12-13,Justise Winslow,Heat
2019-12-13,Sekou Doumbouya,Pistons
2019-12-13,Ian Mahinmi,Wizards
2019-12-13,Rodney Hood,Blazers
2019-12-13,Wayne Ellington,Knicks
2019-12-13,Tyson Chandler,Rockets
2019-12-13,Jonah Bolden,76ers
2019-12-13,Robert Williams III,Celtics
2019-12-13,Marvin Williams,Hornets
2019-12-13,Delon Wright,Mavericks
2019-12-13,Marcus Smart,Celtics
2019-12-13,JaMychal Green,Clippers
2019-12-13,Fred VanVleet,Raptors
2019-12-13,Grayson Allen,Grizzlies
2019-12-13,James Johnson,Heat
2019-12-13,Nicolas Claxton,Nets
2019-12-13,Max Strus,Bulls
2019-12-13,Nicolas Batum,Hornets
2019-12-13,Kyle Kuzma,Lakers
2019-12-13,Al Horford,76ers
2019-12-13,Nassir Little,Blazers
2019-12-13,Kyle Korver,Bucks
2019-12-13,Patrick Beverley,Clippers
2019-12-13,Brandon Clarke,Grizzlies
2019-12-13,Ja Morant,Grizzlies
2019-12-13,Vlatko Cancar,Nuggets
2019-12-13,Lou Williams,Clippers
2019-12-13,Tony Bradley,Jazz
2019-12-13,Allonzo Trier,Knicks
2019-12-13,Draymond Green,Warriors
2019-12-13,Eric Paschall,Warriors
2019-12-13,Moe Wagner,Wizards
2019-12-14,John Wall ,Wizards
2019-12-14,Gerald Green ,Rockets
2019-12-14,Zion Williamson,Pelicans
2019-12-14,Darius Miller,Pelicans
2019-12-14,DeMarcus Cousins,Lakers
2019-12-14,Andre Roberson,Thunder
2019-12-14,Jusuf Nurkic,Blazers
2019-12-14,Adam Mokoka,Bulls
2019-12-14,Andre Iguodala,Grizzlies
2019-12-14,Reggie Bullock,Knicks
2019-12-14,Michael Frazier II,Rockets
2019-12-14,Nene Hilario ,Rockets
2019-12-14,Jalen Lecque,Suns
2019-12-14,Isaiah Roby,Mavericks
2019-12-14,Reggie Jackson ,Pistons
2019-12-14,Zach Collins,Blazers
2019-12-14,Jared Harper,Suns
2019-12-14,Stephen Curry,Warriors
2019-12-14,Otto Porter Jr.,Bulls
2019-12-14,De'Aaron Fox,Kings
2019-12-14,Caris LeVert,Nets
2019-12-14,Khyri Thomas,Pistons
2019-12-14,Eric Gordon,Rockets
2019-12-14,Caleb Swanigan,Kings
2019-12-14,Kyrie Irving,Nets
2019-12-14,Stanley Johnson,Raptors
2019-12-14,Jake Layman,Timberwolves
2019-12-14,Nikola Vucevic,Magic
2019-12-14,JaKarr Sampson,Pacers
2019-12-14,Robert Covington,Timberwolves
2019-12-14,Hamidou Diallo,Thunder
2019-12-14,Naz Mitrou-Long ,Pacers
2019-12-14,Jordan Bone,Pistons
2019-12-14,Matt Thomas,Raptors
2019-12-14,Deandre Ayton,Suns
2019-12-14,C.J. Miles,Wizards
2019-12-14,Chandler Hutchison,Bulls
2019-12-14,Al-Farouq Aminu,Magic
2019-12-14,Goran Dragic,Heat
2019-12-14,Mike Conley Jr.,Jazz
2019-12-14,Thomas Bryant,Wizards
2019-12-14,Dragan Bender,Bucks
2019-12-14,Terrance Ferguson,Thunder
2019-12-14,Isaiah Thomas,Wizards
2019-12-14,Jordan McRae,Wizards
2019-12-14,Dion Waiters,Heat
2019-12-14,Justise Winslow,Heat
2019-12-14,Sekou Doumbouya,Pistons
2019-12-14,Ian Mahinmi,Wizards
2019-12-14,Rodney Hood,Blazers
2019-12-14,Wayne Ellington,Knicks
2019-12-14,Tyson Chandler,Rockets
2019-12-14,Jonah Bolden,76ers
2019-12-14,Robert Williams III,Celtics
2019-12-14,Marvin Williams,Hornets
2019-12-14,Marcus Smart,Celtics
2019-12-14,JaMychal Green,Clippers
2019-12-14,Fred VanVleet,Raptors
2019-12-14,Grayson Allen,Grizzlies
2019-12-14,James Johnson,Heat
2019-12-14,Nicolas Claxton,Nets
2019-12-14,Max Strus,Bulls
2019-12-14,Nicolas Batum,Hornets
2019-12-14,Kyle Kuzma,Lakers
2019-12-14,Al Horford,76ers
2019-12-14,Nassir Little,Blazers
2019-12-14,Patrick Beverley,Clippers
2019-12-14,Lou Williams,Clippers
2019-12-14,Tony Bradley,Jazz
2019-12-14,Allonzo Trier,Knicks
2019-12-14,Draymond Green,Warriors
2019-12-14,Eric Paschall,Warriors
2019-12-14,Moe Wagner,Wizards
2019-12-14,Eric Bledsoe,Bucks
2019-12-14,Daniel Gafford,Bulls
2019-12-14,Kawhi Leonard,Clippers
2019-12-14,Jae Crowder,Grizzlies
2019-12-14,P.J. Washington,Hornets
2019-12-14,Ryan Broekhoff,Mavericks
2019-12-14,Paul Millsap,Nuggets
2019-12-14,Andre Drummond,Pistons
2019-12-14,Devin Booker,Suns
2019-12-14,Russell Westbrook,Thunder
2019-12-15,John Wall ,Wizards
2019-12-15,Gerald Green ,Rockets
2019-12-15,Zion Williamson,Pelicans
2019-12-15,Darius Miller,Pelicans
2019-12-15,DeMarcus Cousins,Lakers
2019-12-15,Andre Roberson,Thunder
2019-12-15,Jusuf Nurkic,Blazers
2019-12-15,Adam Mokoka,Bulls
2019-12-15,Andre Iguodala,Grizzlies
2019-12-15,Reggie Bullock,Knicks
2019-12-15,Michael Frazier II,Rockets
2019-12-15,Nene Hilario ,Rockets
2019-12-15,Jalen Lecque,Suns
2019-12-15,Isaiah Roby,Mavericks
2019-12-15,Reggie Jackson ,Pistons
2019-12-15,Zach Collins,Blazers
2019-12-15,Jared Harper,Suns
2019-12-15,Stephen Curry,Warriors
2019-12-15,Otto Porter Jr.,Bulls
2019-12-15,De'Aaron Fox,Kings
2019-12-15,Caris LeVert,Nets
2019-12-15,Khyri Thomas,Pistons
2019-12-15,Eric Gordon,Rockets
2019-12-15,Caleb Swanigan,Kings
2019-12-15,Kyrie Irving,Nets
2019-12-15,Stanley Johnson,Raptors
2019-12-15,Jake Layman,Timberwolves
2019-12-15,Nikola Vucevic,Magic
2019-12-15,JaKarr Sampson,Pacers
2019-12-15,Robert Covington,Timberwolves
2019-12-15,Hamidou Diallo,Thunder
2019-12-15,Naz Mitrou-Long ,Pacers
2019-12-15,Jordan Bone,Pistons
2019-12-15,Matt Thomas,Raptors
2019-12-15,Deandre Ayton,Suns
2019-12-15,C.J. Miles,Wizards
2019-12-15,Chandler Hutchison,Bulls
2019-12-15,Al-Farouq Aminu,Magic
2019-12-15,Goran Dragic,Heat
2019-12-15,Mike Conley Jr.,Jazz
2019-12-15,Thomas Bryant,Wizards
2019-12-15,Dragan Bender,Bucks
2019-12-15,Terrance Ferguson,Thunder
2019-12-15,Isaiah Thomas,Wizards
2019-12-15,Jordan McRae,Wizards
2019-12-15,Dion Waiters,Heat
2019-12-15,Justise Winslow,Heat
2019-12-15,Sekou Doumbouya,Pistons
2019-12-15,Ian Mahinmi,Wizards
2019-12-15,Rodney Hood,Blazers
2019-12-15,Wayne Ellington,Knicks
2019-12-15,Jonah Bolden,76ers
2019-12-15,Robert Williams III,Celtics
2019-12-15,Marvin Williams,Hornets
2019-12-15,Marcus Smart,Celtics
2019-12-15,JaMychal Green,Clippers
2019-12-15,Fred VanVleet,Raptors
2019-12-15,Grayson Allen,Grizzlies
2019-12-15,James Johnson,Heat
