Date,VH,Team,Final,ML
229,H,NYK,125,-140
229,V,BRK,113,260
229,H,MIA,116,-330
229,V,POR,117,110
229,H,ATL,129,-130
229,V,IND,113,-450
229,H,CLE,104,350
229,V,LAL,88,-700
229,H,MEM,105,500
229,V,HOU,111,-110
229,H,BOS,110,-110
229,V,ORL,113,155
229,H,SAS,114,-185
229,V,GSW,115,400
229,H,PHO,99,-550
301,V,MIL,93,-1200
301,H,CHO,85,750
301,V,PHI,130,1000
301,H,LAC,136,-2000
301,V,DAL,111,-260
301,H,MIN,91,210
301,V,DET,100,400
301,H,SAC,106,-550
301,V,TOR,118,120
301,H,DEN,133,-140
301,V,LAL,122,115
301,H,NOP,114,-135
301,V,WAS,124,-310
301,H,GSW,110,250
302,V,HOU,123,-600
302,H,NYK,125,425
302,V,POR,130,225
302,H,ORL,107,-275
302,V,UTA,126,-650
302,H,CLE,113,450
302,V,MEM,127,120
302,H,ATL,88,-140
302,V,MIL,89,-210
302,H,MIA,105,175
302,V,DAL,107,-270
302,H,CHI,109,220
302,V,IND,116,-140
302,H,SAS,111,120
303,V,SAS,104,-170
303,H,CHO,103,145
303,V,BRK,129,230
303,H,BOS,120,-280
303,V,LAC,109,-200
303,H,OKC,94,170
303,V,MIN,139,450
303,H,NOP,134,-650
303,V,GSW,116,1200
303,H,DEN,100,-3000
303,V,TOR,123,-170
303,H,PHO,114,145
303,V,PHI,107,650
303,H,LAL,120,-1000
303,V,WAS,126,190
303,H,SAC,133,-240
304,V,BOS,112,-170
304,H,CLE,106,145
304,V,OKC,114,-400
304,H,DET,107,300
304,V,ORL,113,240
304,H,MIA,116,-300
304,V,UTA,112,-400
304,H,NYK,104,300
304,V,MEM,118,-105
304,H,BRK,79,-115
304,V,CHI,108,110
304,H,MIN,115,-130
304,V,NOP,123,230
304,H,DAL,127,-280
304,V,IND,100,500
304,H,MIL,119,-700
304,V,WAS,104,280
304,H,POR,125,-360
305,V,DEN,114,-550
305,H,CHO,112,400
305,V,LAC,120,-120
305,H,HOU,105,100
305,V,PHI,125,185
305,H,SAC,108,-230
305,V,TOR,121,-450
305,H,GSW,113,350
306,V,ATL,112,185
306,H,WAS,118,-230
306,V,OKC,126,-250
306,H,NYK,103,200
306,V,SAS,120,120
306,H,BRK,139,-140
306,V,UTA,99,105
306,H,BOS,94,-125
306,V,MIA,104,105
306,H,NOP,110,-125
306,V,ORL,132,-145
306,H,MIN,118,125
306,V,IND,108,-135
306,H,CHI,102,115
306,V,MEM,96,250
306,H,DAL,121,-310
306,V,POR,117,-160
306,H,PHO,127,140
306,V,MIL,103,105
306,H,LAL,113,-125
307,V,HOU,99,-400
307,H,CHO,108,300
307,V,UTA,111,-400
307,H,DET,105,300
307,V,DEN,102,-550
307,H,CLE,104,400
307,V,ATL,101,220
307,H,MEM,118,-270
307,V,PHI,114,-170
307,H,GSW,118,145
307,V,SAC,123,110
307,H,POR,111,-130
308,V,CHI,107,230
308,H,BRK,110,-280
308,V,LAL,112,130
308,H,LAC,103,-150
308,V,NOP,120,-330
308,H,MIN,107,260
308,V,OKC,105,230
308,H,BOS,104,-280
308,V,MIL,131,-275
308,H,PHO,140,225
308,V,IND,112,225
308,H,DAL,109,-275
308,V,MIA,100,-240
308,H,WAS,89,190
308,V,ORL,126,300
308,H,HOU,106,-400
308,V,SAS,129,-190
308,H,CLE,132,160
308,V,DET,84,185
308,H,NYK,96,-230
308,V,TOR,118,-200
308,H,SAC,113,170
309,V,CHO,138,170
309,H,ATL,143,-200
309,V,TOR,101,210
309,H,UTA,92,-260
309,V,MIL,95,260
309,H,DEN,109,-330
310,V,BOS,114,-150
310,H,IND,111,130
310,V,NYK,115,180
310,H,WAS,122,-220
310,V,CLE,103,150
310,H,CHI,108,-180
310,V,MIN,111,600
310,H,HOU,117,-900
310,V,ORL,120,110
310,H,MEM,115,-130
310,V,DAL,109,-180
310,H,SAS,119,150
310,V,PHO,105,200
310,H,POR,121,-250
310,V,BRK,104,650
310,H,LAL,102,-1000
310,V,LAC,131,-850
310,H,GSW,107,575
311,V,NYK,136,200
311,H,ATL,131,-250
311,V,DET,106,550
311,H,PHI,124,-800
311,V,CHO,109,500
311,H,MIA,98,-700
311,V,DEN,97,-140
311,H,DAL,113,120
730,N,UTA,106,125
730,N,NOP,104,-145
730,N,LAC,101,165
730,N,LAL,103,-185
731,N,ORL,128,-340
731,N,BRK,118,280
731,N,MEM,135,140
731,N,POR,140,-160
731,N,PHO,125,-310
731,N,WAS,112,260
731,N,BOS,112,155
731,N,MIL,119,-175
731,N,SAC,120,-165
731,N,SAS,129,145
731,N,HOU,153,-120
731,N,DAL,149,100
801,N,MIA,125,-175
801,N,DEN,105,155
801,N,UTA,94,-110
801,N,OKC,110,-110
801,N,NOP,103,190
801,N,LAC,126,-220
801,N,PHI,121,-280
801,N,IND,127,240
801,N,LAL,92,-150
801,N,TOR,107,130
802,N,WAS,110,150
802,N,BRK,118,-170
802,N,POR,124,150
802,N,BOS,128,-170
802,N,SAS,108,135
802,N,MEM,106,-155
802,N,SAC,116,110
802,N,ORL,132,-130
802,N,MIL,116,-200
802,N,HOU,120,175
802,N,DAL,115,-250
802,N,PHO,117,210
803,N,TOR,107,-145
803,N,MIA,103,125
803,N,IND,111,-400
803,N,WAS,100,330
803,N,DEN,121,200
803,N,OKC,113,-240
803,N,MEM,99,165
803,N,NOP,109,-185
803,N,SAS,130,275
803,N,PHI,132,-335
803,N,LAL,116,-265
803,N,UTA,108,225
804,N,BRK,119,1500
804,N,MIL,116,-5000
804,N,DAL,114,-240
804,N,SAC,110,200
804,N,PHO,117,330
804,N,LAC,115,-400
804,N,ORL,109,-115
804,N,IND,120,-105
804,N,BOS,106,-200
804,N,MIA,112,175
804,N,HOU,102,-170
804,N,POR,110,150
805,N,MEM,115,190
805,N,UTA,124,-220
805,N,PHI,107,-600
805,N,WAS,98,450
805,N,DEN,132,-155
805,N,SAS,126,135
805,N,OKC,105,200
805,N,LAL,86,-240
805,N,TOR,109,-370
805,N,ORL,99,310
805,N,BRK,115,320
805,N,BOS,149,-380
806,N,NOP,125,-190
806,N,SAC,140,170
806,N,MIA,116,375
806,N,MIL,130,-450
806,N,IND,99,-130
806,N,PHO,114,110
806,N,LAC,126,-180
806,N,DAL,111,160
806,N,POR,125,-190
806,N,DEN,115,170
806,N,LAL,97,140
806,N,HOU,113,-160
807,N,UTA,111,340
807,N,SAS,119,-410
807,N,OKC,92,-155
807,N,MEM,121,135
807,N,SAC,106,-210
807,N,BRK,119,180
807,N,ORL,101,170
807,N,PHI,108,-190
807,N,WAS,107,280
807,N,NOP,118,-340
807,N,BOS,122,105
807,N,TOR,100,-125
808,N,LAC,122,155
808,N,POR,117,-175
808,N,UTA,132,-115
808,N,DEN,134,-105
808,N,LAL,111,-220
808,N,IND,116,190
808,N,PHO,119,-170
808,N,MIA,112,150
808,N,MIL,132,-220
808,N,DAL,136,190
809,N,WAS,103,375
809,N,OKC,121,-450
809,N,MEM,99,260
809,N,TOR,108,-310
809,N,SAS,122,145
809,N,NOP,113,-165
809,N,ORL,119,340
809,N,BOS,122,-410
809,N,PHI,121,115
809,N,POR,124,-135
809,N,HOU,129,-190
809,N,SAC,112,170
809,N,BRK,129,320
809,N,LAC,120,-380
810,N,OKC,101,300
810,N,PHO,128,-360
810,N,DAL,122,200
810,N,UTA,114,-240
810,N,TOR,114,190
810,N,MIL,106,-220
810,N,IND,92,160
810,N,MIA,114,-180
810,N,DEN,121,180
810,N,LAL,124,-210
811,N,BRK,108,165
811,N,ORL,96,-185
811,N,HOU,105,170
811,N,SAS,123,-190
811,N,PHO,130,-600
811,N,PHI,117,450
811,N,POR,134,-145
811,N,DAL,131,125
811,N,BOS,122,-200
811,N,MEM,107,175
811,N,NOP,106,130
811,N,SAC,112,-150
811,N,MIL,126,-400
811,N,WAS,113,330
812,N,IND,108,240
812,N,HOU,104,-280
812,N,TOR,125,-260
812,N,PHI,121,220
812,N,MIA,115,-170
812,N,OKC,116,150
812,N,LAC,124,-200
812,N,DEN,111,175
813,N,NOP,127,150
813,N,ORL,133,-170
813,N,MIL,106,145
813,N,MEM,119,-165
813,N,SAS,112,-280
813,N,UTA,118,240
813,N,SAC,136,150
813,N,LAL,122,-170
813,N,WAS,96,-130
813,N,BOS,90,110
813,N,DAL,102,320
813,N,PHO,128,-380
813,N,POR,134,-850
813,N,BRK,133,575
814,N,PHI,134,120
814,N,HOU,96,-140
814,N,DEN,109,-145
814,N,TOR,117,125
814,N,OKC,103,135
814,N,LAC,107,-155
814,N,MIA,92,-130
814,N,IND,109,110
815,N,MEM,122,220
815,N,POR,126,-260
817,N,UTA,125,160
817,N,DEN,135,-180
817,N,BRK,110,450
817,N,TOR,134,-600
817,N,PHI,101,230
817,N,BOS,109,-270
817,N,DAL,110,285
817,N,LAC,118,-345
818,N,ORL,122,900
818,N,MIL,110,-1600
818,N,POR,100,250
818,N,LAL,93,-300
818,N,MIA,113,-185
818,N,IND,101,165
818,N,OKC,108,-110
818,N,HOU,123,-110
819,N,BRK,99,600
819,N,TOR,104,-900
819,N,UTA,124,145
819,N,DEN,105,-165
819,N,PHI,101,175
819,N,BOS,128,-200
819,N,DAL,127,175
819,N,LAC,114,-200
820,N,MIA,109,-175
820,N,IND,100,155
820,N,OKC,98,115
820,N,HOU,111,-135
820,N,ORL,96,800
820,N,MIL,111,-1400
820,N,POR,88,205
820,N,LAL,111,-245
821,N,TOR,117,-600
821,N,BRK,92,450
821,N,DEN,87,100
821,N,UTA,124,-120
821,N,BOS,102,-240
821,N,PHI,94,200
821,N,LAC,130,-210
821,N,DAL,122,180
822,N,MIL,121,-1100
822,N,ORL,107,700
822,N,IND,115,180
822,N,MIA,124,-210
822,N,HOU,107,-130
822,N,OKC,119,110
822,N,LAL,116,-350
822,N,POR,108,290
823,N,BOS,110,-310
823,N,PHI,106,260
823,N,LAC,133,-340
823,N,DAL,135,280
823,N,TOR,150,-1400
823,N,BRK,122,800
823,N,DEN,127,140
823,N,UTA,129,-160
824,N,MIL,121,-1100
824,N,ORL,106,700
824,N,HOU,114,-150
824,N,OKC,117,130
824,N,IND,87,235
824,N,MIA,99,-275
824,N,LAL,135,-310
824,N,POR,115,260
825,N,UTA,107,-140
825,N,DEN,117,120
825,N,DAL,111,320
825,N,LAC,154,-380
829,N,ORL,104,900
829,N,MIL,118,-1600
829,N,OKC,80,185
829,N,HOU,114,-215
829,N,POR,122,800
829,N,LAL,131,-1400
830,N,BOS,112,110
830,N,TOR,94,-130
830,N,LAC,111,-500
830,N,DAL,97,400
830,N,DEN,119,120
830,N,UTA,107,-140
831,N,HOU,100,-240
831,N,OKC,104,200
831,N,MIA,115,200
831,N,MIL,104,-240
901,N,BOS,102,110
901,N,TOR,99,-130
901,N,UTA,78,110
901,N,DEN,80,-130
902,N,MIA,116,200
902,N,MIL,114,-240
902,N,OKC,102,200
902,N,HOU,104,-240
903,N,TOR,104,-130
903,N,BOS,103,110
903,N,DEN,97,355
903,N,LAC,120,-425
904,N,MIL,100,-210
904,N,MIA,115,180
904,N,HOU,112,245
904,N,LAL,97,-290
905,N,TOR,100,110
905,N,BOS,93,-130
905,N,DEN,110,350
905,N,LAC,101,-420
906,N,MIL,118,-125
906,N,MIA,115,105
906,N,HOU,109,210
906,N,LAL,117,-250
907,N,BOS,111,-130
907,N,TOR,89,110
907,N,LAC,113,-440
907,N,DEN,107,370
908,N,MIA,103,-230
908,N,MIL,94,195
908,N,LAL,112,-175
908,N,HOU,102,155
909,N,TOR,125,130
909,N,BOS,122,-150
909,N,LAC,96,-340
909,N,DEN,85,280
910,N,LAL,110,-215
910,N,HOU,100,185
911,N,BOS,92,-155
911,N,TOR,87,135
911,N,DEN,111,330
911,N,LAC,105,-400
912,N,HOU,96,210
912,N,LAL,119,-260
913,N,LAC,98,-400
913,N,DEN,111,330
915,N,DEN,104,280
915,N,LAC,89,-340
915,N,MIA,117,115
915,N,BOS,114,-135
917,N,MIA,106,135
917,N,BOS,101,-155
918,N,DEN,114,245
918,N,LAL,126,-290
919,N,BOS,117,-165
919,N,MIA,106,145
920,N,DEN,103,250
920,N,LAL,105,-300
922,N,LAL,106,-255
922,N,DEN,114,215
923,N,BOS,109,-165
923,N,MIA,112,145
924,N,LAL,114,-250
924,N,DEN,108,210
925,N,MIA,108,140
925,N,BOS,121,-160
926,N,DEN,107,175
926,N,LAL,117,-200
927,N,BOS,113,-150
927,N,MIA,125,130
930,N,MIA,98,165
930,N,LAL,116,-185
1002,N,MIA,114,450
1002,N,LAL,124,-600
1004,N,LAL,104,-420
1004,N,MIA,115,350
1006,N,LAL,102,-330
1006,N,MIA,96,270
1009,N,MIA,111,280
1009,N,LAL,108,-340
1011,N,LAL,106,-250
1011,N,MIA,93,210
