gmDate,away_abbr,home_abbr,Season,away_pace,away_assist_percentage,away_assists,away_block_percentage,away_blocks,away_defensive_rating,away_defensive_rebound_percentage,away_defensive_rebounds,away_effective_field_goal_percentage,away_field_goal_attempts,away_field_goal_percentage,away_field_goals,away_free_throw_attempts,away_free_throw_percentage,away_free_throws,away_offensive_rating,away_offensive_rebounds,away_personal_fouls,away_steal_percentage,away_steals,away_three_point_attempt_rate,away_three_point_field_goal_attempts,away_three_point_field_goal_percentage,away_three_point_field_goals,away_total_rebound_percentage,away_total_rebounds,away_true_shooting_percentage,away_turnover_percentage,away_turnovers,away_two_point_field_goal_attempts,away_two_point_field_goal_percentage,away_two_point_field_goals,home_pace,home_assist_percentage,home_assists,home_block_percentage,home_blocks,home_defensive_rating,home_defensive_rebound_percentage,home_defensive_rebounds,home_effective_field_goal_percentage,home_field_goal_attempts,home_field_goal_percentage,home_field_goals,home_free_throw_attempts,home_free_throw_percentage,home_free_throws,home_offensive_rating,home_offensive_rebounds,home_personal_fouls,home_steal_percentage,home_steals,home_three_point_attempt_rate,home_three_point_field_goal_attempts,home_three_point_field_goal_percentage,home_three_point_field_goals,home_total_rebound_percentage,home_total_rebounds,home_true_shooting_percentage,home_turnover_percentage,home_turnovers,home_two_point_field_goal_attempts,home_two_point_field_goal_percentage,home_two_point_field_goals,away_score,home_score,Winner,V ML,H ML,Num Games Avg
2021-01-01,25,0,0,104.90000000000002,57.9,24.666666666666668,6.3999999999999995,3.3333333333333335,114.53333333333332,81.66666666666667,38.666666666666664,0.5636666666666666,89.33333333333333,0.48,42.666666666666664,34.0,0.8416666666666667,28.666666666666668,122.89999999999999,12.666666666666666,22.666666666666668,4.766666666666667,5.0,0.43566666666666665,39.0,0.38400000000000006,15.0,55.6,51.333333333333336,0.6203333333333334,13.466666666666667,16.0,50.333333333333336,0.5543333333333335,27.666666666666668,105.33333333333333,60.333333333333336,7.0,8.333333333333332,1.0,109.36666666666667,70.53333333333333,10.0,0.5509999999999999,26.0,0.4833333333333334,12.333333333333334,5.666666666666667,0.7666666666666666,4.333333333333333,116.93333333333332,3.3333333333333335,4.333333333333333,9.166666666666666,1.6666666666666667,0.4033333333333333,9.666666666666666,0.38133333333333336,3.6666666666666665,48.199999999999996,13.333333333333334,0.5876666666666667,12.133333333333333,3.6666666666666665,16.333333333333332,0.5486666666666666,8.666666666666666,114,96,V,0,0,3
2021-01-01,11,5,0,98.16666666666667,66.10000000000001,28.333333333333332,8.533333333333333,4.666666666666667,102.16666666666667,79.10000000000001,34.0,0.5423333333333332,92.0,0.465,42.666666666666664,11.333333333333334,0.7926666666666667,9.0,110.43333333333334,7.666666666666667,20.0,6.3999999999999995,6.333333333333333,0.40466666666666673,37.333333333333336,0.38833333333333336,14.0,47.26666666666667,41.666666666666664,0.5613333333333334,10.799999999999999,11.666666666666666,54.666666666666664,0.523,28.666666666666668,98.56666666666666,64.86666666666666,8.333333333333334,11.066666666666668,1.0,116.86666666666667,75.6,7.666666666666667,0.5513333333333333,20.0,0.4736666666666667,9.333333333333334,5.666666666666667,0.7666666666666666,4.333333333333333,115.76666666666667,3.0,8.0,6.8999999999999995,2.0,0.36533333333333334,9.333333333333334,0.4963333333333333,4.666666666666667,49.833333333333336,10.666666666666666,0.582,12.133333333333333,5.333333333333333,10.666666666666666,0.44300000000000006,4.666666666666667,106,103,V,0,0,3
2021-01-02,18,6,0,100.26666666666667,65.76666666666667,23.0,11.233333333333334,5.666666666666667,101.63333333333334,77.86666666666667,38.333333333333336,0.47633333333333333,84.0,0.4176666666666667,35.0,21.333333333333332,0.7193333333333335,15.333333333333334,94.66666666666667,9.333333333333334,23.0,7.666666666666667,7.666666666666667,0.35133333333333333,29.666666666666668,0.35733333333333334,9.666666666666666,49.333333333333336,47.666666666666664,0.5096666666666667,16.633333333333333,18.666666666666668,54.333333333333336,0.4673333333333333,25.333333333333332,99.23333333333335,60.199999999999996,5.666666666666667,7.6000000000000005,1.0,108.2,77.23333333333333,10.0,0.5696666666666667,21.666666666666668,0.4493333333333334,9.333333333333334,7.333333333333333,0.5,3.6666666666666665,113.56666666666666,4.666666666666667,4.0,10.766666666666666,2.0,0.3633333333333333,5.666666666666667,0.4666666666666666,2.6666666666666665,48.1,14.666666666666666,0.597,13.433333333333335,5.0,16.0,0.4523333333333334,6.666666666666667,106,102,V,0,0,3
2021-01-03,27,3,0,96.73333333333335,51.36666666666667,20.666666666666668,3.5,1.6666666666666667,108.43333333333334,77.56666666666666,33.333333333333336,0.541,85.0,0.4706666666666666,40.0,26.333333333333332,0.8220000000000001,21.666666666666668,118.03333333333335,6.666666666666667,19.666666666666668,10.033333333333333,9.666666666666666,0.4306666666666667,36.666666666666664,0.33,12.0,46.199999999999996,40.0,0.5883333333333333,8.2,8.666666666666666,48.333333333333336,0.5803333333333334,28.0,108.36666666666667,61.53333333333333,7.0,9.200000000000001,1.0,116.40000000000002,78.86666666666667,9.333333333333334,0.5106666666666667,24.666666666666668,0.5206666666666667,12.666666666666666,5.333333333333333,0.526,3.6666666666666665,103.73333333333333,1.6666666666666667,6.333333333333333,6.566666666666666,2.3333333333333335,0.436,8.333333333333334,0.23266666666666666,2.0,49.0,11.0,0.5619999999999999,16.3,2.6666666666666665,16.333333333333332,0.6693333333333333,10.666666666666666,108,118,H,0,0,3
2021-01-03,2,17,0,99.56666666666666,52.1,20.666666666666668,12.533333333333333,7.0,105.5,81.7,34.0,0.5456666666666666,80.66666666666667,0.492,39.666666666666664,25.0,0.66,17.333333333333332,105.86666666666667,8.333333333333334,17.666666666666668,11.733333333333334,11.666666666666666,0.313,25.333333333333332,0.3526666666666667,8.666666666666666,51.56666666666666,42.333333333333336,0.5736666666666667,15.666666666666666,17.0,55.333333333333336,0.5613333333333334,31.0,100.96666666666665,56.666666666666664,4.0,8.333333333333334,1.0,103.90000000000002,86.06666666666666,8.333333333333334,0.47100000000000003,20.333333333333332,0.4043333333333334,8.333333333333334,3.0,0.3333333333333333,1.3333333333333333,99.16666666666667,1.3333333333333333,3.6666666666666665,8.066666666666666,1.6666666666666667,0.4083333333333334,7.666666666666667,0.34600000000000003,2.6666666666666665,52.43333333333333,9.666666666666666,0.511,14.866666666666665,5.333333333333333,12.666666666666666,0.4583333333333333,5.666666666666667,122,120,V,0,0,3
2021-01-04,4,9,0,98.26666666666665,56.63333333333333,23.333333333333332,7.6000000000000005,4.0,104.53333333333332,75.63333333333334,35.666666666666664,0.5103333333333334,90.66666666666667,0.4513333333333333,41.0,23.666666666666668,0.6466666666666666,15.0,102.0,11.0,22.333333333333332,8.733333333333333,9.333333333333334,0.30066666666666664,27.333333333333332,0.3986666666666667,10.666666666666666,48.5,46.666666666666664,0.5306666666666667,14.433333333333332,17.0,63.333333333333336,0.47700000000000004,30.333333333333332,102.39999999999999,52.93333333333334,7.0,5.199999999999999,1.6666666666666667,107.83333333333333,84.16666666666667,10.666666666666666,0.445,23.0,0.4626666666666666,10.666666666666666,6.333333333333333,0.9166666666666666,6.0,98.89999999999999,1.0,4.0,7.733333333333333,2.0,0.3216666666666667,9.333333333333334,0.5056666666666666,4.333333333333333,49.1,11.666666666666666,0.47866666666666663,9.633333333333333,2.3333333333333335,13.666666666666666,0.4683333333333333,6.333333333333333,83,103,H,0,0,3
2021-01-04,16,10,0,100.89999999999999,74.56666666666666,31.0,10.566666666666668,5.0,114.63333333333334,74.63333333333333,29.333333333333332,0.5579999999999999,88.66666666666667,0.47500000000000003,42.0,20.666666666666668,0.7426666666666666,16.0,113.60000000000001,11.333333333333334,21.0,10.233333333333334,10.333333333333334,0.4246666666666667,37.666666666666664,0.39199999999999996,14.666666666666666,47.43333333333334,40.666666666666664,0.588,14.533333333333333,16.666666666666668,51.0,0.543,27.333333333333332,103.36666666666667,64.60000000000001,7.333333333333333,16.099999999999998,1.6666666666666667,100.7,80.99999999999999,10.333333333333334,0.5473333333333333,24.666666666666668,0.39233333333333337,9.666666666666666,4.0,0.6296666666666667,3.3333333333333335,109.83333333333333,3.0,2.3333333333333335,9.966666666666667,2.3333333333333335,0.37799999999999995,10.333333333333334,0.311,3.3333333333333335,53.46666666666667,13.333333333333334,0.5936666666666667,16.066666666666666,2.6666666666666665,14.333333333333334,0.4343333333333333,6.333333333333333,101,118,H,0,0,3
2021-01-05,8,5,0,102.36666666666667,56.46666666666667,22.333333333333332,9.9,5.666666666666667,117.96666666666665,75.23333333333333,29.0,0.4656666666666666,97.66666666666667,0.41033333333333327,40.0,16.333333333333332,0.7296666666666667,12.0,100.56666666666666,13.333333333333334,22.333333333333332,8.733333333333334,9.0,0.35133333333333333,34.0,0.32033333333333336,10.666666666666666,46.06666666666667,42.333333333333336,0.49099999999999994,11.266666666666666,13.333333333333334,63.666666666666664,0.462,29.333333333333332,96.39999999999998,68.93333333333332,9.0,6.7,0.6666666666666666,117.26666666666667,79.66666666666667,7.666666666666667,0.5523333333333333,19.333333333333332,0.5336666666666666,10.333333333333334,5.0,0.8333333333333334,4.0,115.7,1.6666666666666667,7.0,7.599999999999999,2.3333333333333335,0.379,10.333333333333334,0.5796666666666667,6.0,51.4,9.333333333333334,0.5793333333333333,11.633333333333333,5.333333333333333,9.0,0.4853333333333334,4.333333333333333,116,123,H,425,-650,3
2021-01-06,16,25,0,100.8,80.86666666666666,31.333333333333332,10.333333333333334,5.0,113.76666666666667,75.63333333333334,34.333333333333336,0.5263333333333334,87.33333333333333,0.448,39.0,23.0,0.8073333333333332,18.666666666666668,109.43333333333334,11.333333333333334,23.333333333333332,8.3,8.333333333333334,0.4126666666666667,36.0,0.38166666666666665,13.666666666666666,49.800000000000004,45.666666666666664,0.5673333333333334,14.833333333333336,17.0,51.333333333333336,0.496,25.333333333333332,96.76666666666665,65.96666666666667,5.333333333333333,7.833333333333333,0.6666666666666666,113.23333333333335,70.16666666666667,8.333333333333334,0.5343333333333334,24.666666666666668,0.4856666666666667,12.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,112.46666666666665,3.3333333333333335,4.333333333333333,6.233333333333333,1.0,0.4146666666666667,6.0,0.26666666666666666,1.6666666666666667,48.86666666666667,11.666666666666666,0.5696666666666667,13.5,3.0,18.666666666666668,0.5476666666666666,10.333333333333334,102,94,V,200,-240,3
2021-01-06,23,29,0,91.46666666666665,65.2,25.0,10.233333333333333,4.666666666666667,117.0,75.16666666666666,29.666666666666668,0.577,80.66666666666667,0.4746666666666666,38.0,22.333333333333332,0.8323333333333333,18.666666666666668,121.26666666666665,9.666666666666666,23.333333333333332,7.3,6.666666666666667,0.417,33.333333333333336,0.49333333333333335,16.333333333333332,50.23333333333333,39.333333333333336,0.617,11.733333333333334,12.0,47.333333333333336,0.474,21.666666666666668,106.86666666666667,62.86666666666667,3.6666666666666665,14.0,0.3333333333333333,109.60000000000001,80.63333333333334,8.666666666666666,0.5706666666666668,22.0,0.4266666666666667,9.666666666666666,9.666666666666666,0.616,6.0,115.76666666666665,2.3333333333333335,6.333333333333333,3.733333333333333,1.0,0.42399999999999993,9.333333333333334,0.45,4.333333333333333,50.43333333333334,11.0,0.6176666666666667,12.033333333333333,4.0,12.666666666666666,0.40599999999999997,5.333333333333333,108,101,V,-210,175,3
