Date,VH,Team,Final,ML
1105,H,ATL,112,-155
1105,V,SAC,91,145
1105,H,MIL,117,-165
1105,V,LAC,116,170
1105,H,SAS,92,-200
1106,V,UTA,114,-140
1106,H,NYK,109,120
1106,V,POR,100,-110
1106,H,MEM,94,-110
1106,V,SAC,96,270
1106,H,TOR,91,-330
1106,V,MIL,75,135
1106,H,DAL,86,-155
1106,V,DEN,123,270
1106,H,BOS,107,-330
1106,V,PHO,108,155
1106,H,LAL,119,-175
1107,V,IND,100,120
1107,H,CHO,122,-140
1107,V,HOU,114,-105
1107,H,WAS,106,-115
1107,V,UTA,109,-200
1107,H,PHI,84,170
1107,V,MIA,85,190
1107,H,OKC,97,-230
1107,V,ORL,80,240
1107,H,CHI,112,-300
1107,V,DET,82,305
1107,H,LAC,114,-375
1107,V,NOP,106,1700
1107,H,GSW,116,-5000
1108,V,ATL,110,300
1108,H,CLE,106,-360
1108,V,MIN,110,-185
1108,H,BRK,119,165
1108,V,DEN,107,145
1108,H,MEM,108,-165
1108,V,PHO,121,330
1108,H,POR,124,-400
1108,V,NOP,94,240
1108,H,SAC,102,-280
1108,V,DAL,109,165
1108,H,LAL,97,-185
1109,V,MIN,123,120
1109,H,ORL,107,-140
1109,V,BRK,96,300
1109,H,NYK,110,-360
1109,V,BOS,93,105
1109,H,WAS,118,-125
1109,V,UTA,98,130
1109,H,CHO,104,-150
1109,V,PHI,115,650
1109,H,IND,122,-1000
1109,V,CHI,107,140
1109,H,ATL,115,-160
1109,V,TOR,112,135
1109,H,OKC,102,-155
1109,V,DET,100,-180
1109,H,PHO,107,160
1109,V,HOU,101,350
1109,H,SAS,99,-420
1109,V,POR,80,500
1109,H,LAC,111,-700
1109,V,DAL,95,1900
1109,H,GSW,116,-9000
1110,V,NOP,112,175
1110,H,MIL,106,-205
1110,V,CHI,98,-103
1110,H,MIA,95,-117
1110,V,GSW,125,-270
1110,H,DEN,101,220
1110,V,LAL,101,185
1110,H,SAC,91,-215
1111,V,IND,105,-210
1111,H,PHI,109,175
1111,V,UTA,87,-200
1111,H,ORL,74,170
1111,V,CLE,105,-350
1111,H,WAS,94,275
1111,V,TOR,113,-115
1111,H,CHO,111,-105
1111,V,NYK,87,160
1111,H,BOS,115,-180
1111,V,LAC,110,-200
1111,H,OKC,108,170
1111,V,DET,86,375
1111,H,SAS,96,-550
1111,V,SAC,120,270
1111,H,POR,122,-340
1112,V,BOS,105,-125
1112,H,IND,99,105
1112,V,LAL,126,-115
1112,H,NOP,99,-105
1112,V,NYK,107,260
1112,H,TOR,118,-320
1112,V,PHI,96,1200
1112,H,ATL,117,-2500
1112,V,SAS,106,-130
1112,H,HOU,100,110
1112,V,LAC,119,-220
1112,H,MIN,105,180
1112,V,WAS,95,425
1112,H,CHI,106,-650
1112,V,UTA,102,-120
1112,H,MIA,91,100
1112,V,MEM,96,125
1112,H,MIL,106,-145
1112,V,BRK,122,170
1112,H,PHO,104,-200
1112,V,DET,106,175
1112,H,DEN,95,-210
1113,V,CHO,93,260
1113,H,CLE,100,-320
1113,V,LAL,99,-110
1113,H,MIN,125,-110
1113,V,ORL,119,375
1113,H,OKC,117,-550
1113,V,PHO,120,1500
1113,H,GSW,133,-5000
1113,V,DEN,105,265
1113,H,POR,112,-330
1114,V,ORL,69,290
1114,H,IND,88,-350
1114,V,OKC,88,-120
1114,H,DET,104,100
1114,V,DAL,77,155
1114,H,NYK,93,-175
1114,V,BOS,105,-165
1114,H,NOP,106,145
1114,V,PHI,88,650
1114,H,HOU,115,-1000
1114,V,MIA,90,550
1114,H,SAS,94,-800
1114,V,MEM,102,220
1114,H,UTA,96,-260
1114,V,BRK,95,1500
1114,H,LAC,127,-5000
1115,V,TOR,117,210
1115,H,CLE,121,-250
1115,V,ATL,93,-265
1115,H,MIA,90,225
1115,V,CHO,115,-120
1115,H,MIN,108,100
1115,V,CHI,113,170
1115,H,POR,88,-190
1115,V,BRK,118,245
1115,H,LAL,125,-290
1116,V,CLE,93,130
1116,H,IND,103,-150
1116,V,NOP,82,270
1116,H,ORL,89,-330
1116,V,WAS,102,-290
1116,H,PHI,109,245
1116,V,MIL,100,190
1116,H,ATL,107,-220
1116,V,DAL,83,210
1116,H,BOS,90,-250
1116,V,DET,102,105
1116,H,NYK,105,-125
1116,V,GSW,127,-240
1116,H,TOR,121,200
1116,V,HOU,103,120
1116,H,OKC,105,-140
1116,V,PHO,104,165
1116,H,DEN,120,-185
1116,V,SAS,110,-230
1116,H,SAC,105,195
1116,V,MEM,111,750
1116,H,LAC,107,-1200
1117,V,NYK,112,175
1117,H,WAS,119,-200
1117,V,MIL,73,150
1117,H,MIA,96,-170
1117,V,POR,109,190
1117,H,HOU,126,-220
1117,V,PHI,86,600
1117,H,MIN,110,-900
1117,V,CHI,85,135
1117,H,UTA,77,-155
1118,V,PHO,116,155
1118,H,IND,96,-175
1118,V,ATL,96,110
1118,H,CHO,100,-130
1118,V,DET,81,350
1118,H,CLE,104,-420
1118,V,BRK,105,400
1118,H,OKC,124,-500
1118,V,GSW,104,-400
1118,H,BOS,88,330
1118,V,POR,101,-110
1118,H,NOP,113,-110
1118,V,MEM,80,-175
1118,H,DAL,64,155
1118,V,TOR,113,-160
1118,H,DEN,111,140
1118,V,LAC,121,-370
1118,H,SAC,115,310
1118,V,SAS,116,-360
1118,H,LAL,107,300
1119,V,UTA,102,240
1119,H,HOU,111,-280
1119,V,BOS,94,110
1119,H,DET,92,-130
1119,V,DAL,87,300
1119,H,ORL,95,-360
1119,V,MIA,114,175
1119,H,WAS,111,-200
1119,V,CHO,116,-135
1119,H,NOP,121,115
1119,V,PHO,105,-135
1119,H,PHI,120,115
1119,V,MIN,71,-115
1119,H,MEM,93,-105
1119,V,GSW,124,-420
1119,H,MIL,121,350
1119,V,CHI,95,320
1119,H,LAC,102,-380
1120,V,ATL,94,-185
1120,H,NYK,104,165
1120,V,POR,129,-180
1120,H,BRK,109,160
1120,V,IND,115,400
1120,H,OKC,111,-500
1120,V,UTA,91,155
1120,H,DEN,105,-175
1120,V,TOR,99,-165
1120,H,SAC,102,145
1120,V,CHI,118,125
1120,H,LAL,110,-145
1121,V,PHO,101,270
1121,H,WAS,106,-330
1121,V,GSW,120,-2000
1121,H,IND,83,1000
1121,V,MIA,94,-175
1121,H,PHI,101,155
1121,V,MEM,105,180
1121,H,CHO,90,-210
1121,V,HOU,99,-140
1121,H,DET,96,120
1121,V,ORL,89,240
1121,H,MIL,93,-280
1121,V,BOS,99,-130
1121,H,MIN,93,110
1121,V,DAL,91,1000
1121,H,SAS,96,-2000
1121,V,TOR,115,375
1121,H,LAC,123,-450
1122,V,NOP,112,305
1122,H,ATL,94,-375
1122,V,POR,103,-105
1122,H,NYK,107,-115
1122,V,CHI,107,-120
1122,H,DEN,110,100
1122,V,OKC,109,-160
1122,H,LAL,111,140
1123,V,PHO,92,150
1123,H,ORL,87,-170
1123,V,POR,125,650
1123,H,CLE,137,-1000
1123,V,ATL,96,-120
1123,H,IND,85,100
1123,V,SAS,119,-230
1123,H,CHO,114,195
1123,V,MEM,104,-220
1123,H,PHI,99,190
1123,V,MIA,84,170
1123,H,DET,107,-190
1123,V,BOS,111,-320
1123,H,BRK,92,265
1123,V,TOR,115,155
1123,H,HOU,102,-175
1123,V,LAC,124,-600
1123,H,DAL,104,450
1123,V,DEN,83,300
1123,H,UTA,108,-360
1123,V,MIN,96,-145
1123,H,NOP,117,125
1123,V,OKC,101,105
1123,H,SAC,116,-125
1123,V,LAL,106,2000
1123,H,GSW,149,-9900
1125,V,SAS,109,-165
1125,H,BOS,103,145
1125,V,WAS,94,-130
1125,H,ORL,91,110
1125,V,CHO,111,-125
1125,H,NYK,113,105
1125,V,DAL,90,800
1125,H,CLE,128,-1400
1125,V,LAC,97,-260
1125,H,DET,108,220
1125,V,CHI,105,-500
1125,H,PHI,89,400
1125,V,ATL,68,140
1125,H,UTA,95,-160
1125,V,TOR,105,-155
1125,H,MIL,99,135
1125,V,MIA,90,180
1125,H,MEM,81,-210
1125,V,BRK,97,190
1125,H,IND,118,-220
1125,V,MIN,98,-130
1125,H,PHO,85,110
1125,V,OKC,132,-150
1125,H,DEN,129,130
1125,V,NOP,104,145
1125,H,POR,119,-165
1125,V,HOU,117,-165
1125,H,SAC,104,145
1125,V,GSW,109,-1800
1125,H,LAL,85,950
1126,V,NYK,102,200
1126,H,CHO,107,-240
1126,V,SAS,112,-260
1126,H,WAS,100,220
1126,V,DET,88,160
1126,H,OKC,106,-180
1126,V,MEM,110,-120
1126,H,MIA,107,100
1126,V,MIN,102,800
1126,H,GSW,115,-1400
1127,V,CLE,112,-900
1127,H,PHI,108,600
1127,V,DEN,120,120
1127,H,PHO,114,-140
1127,V,SAC,122,-205
1127,H,BRK,105,175
1127,V,MIL,104,115
1127,H,ORL,96,-135
1127,V,LAC,70,-800
1127,H,IND,91,575
1127,V,NOP,81,-205
1127,H,DAL,91,175
1127,V,HOU,130,-115
1127,H,POR,114,-105
1127,V,ATL,94,-245
1127,H,LAL,109,205
1128,V,SAC,95,175
1128,H,WAS,101,-205
1128,V,PHI,95,1000
1128,H,TOR,122,-2000
1128,V,OKC,112,-115
1128,H,NYK,103,-105
1128,V,BOS,112,-180
1128,H,MIA,104,160
1128,V,UTA,112,-150
1128,H,MIN,103,130
1128,V,CHO,104,-130
1128,H,MEM,85,110
1128,V,ATL,100,950
1128,H,GSW,105,-1650
1129,V,DET,112,145
1129,H,CHO,89,-165
1129,V,LAC,122,-750
1129,H,BRK,127,525
1129,V,CLE,101,-330
1129,H,MIL,118,270
1129,V,LAL,88,200
1129,H,NOP,105,-240
1129,V,ORL,95,800
1129,H,SAS,83,-1400
1129,V,HOU,101,-120
1129,H,UTA,120,100
1130,V,MEM,105,850
1130,H,TOR,120,-1450
1130,V,DET,121,215
1130,H,BOS,114,-265
1130,V,WAS,115,170
1130,H,OKC,126,-200
1130,V,NYK,106,155
1130,H,MIN,104,-175
1130,V,LAL,96,465
1130,H,CHI,90,-615
1130,V,SAS,94,-425
1130,H,DAL,87,345
1130,V,MIA,106,220
1130,H,DEN,98,-270
1130,V,ATL,107,-165
1130,H,PHO,109,145
1130,V,IND,109,250
1130,H,POR,131,-315
1201,V,DAL,87,650
1201,H,CHO,97,-1000
1201,V,MIL,111,-210
1201,H,BRK,93,180
1201,V,LAC,113,150
1201,H,CLE,94,-170
1201,V,ORL,94,-170
1201,H,MEM,95,150
1201,V,MIA,111,230
1201,H,UTA,110,-270
1201,V,HOU,132,525
1201,H,GSW,127,-750
1202,V,ORL,105,-110
1202,H,PHI,88,-110
1202,V,LAL,80,400
1202,H,TOR,113,-500
1202,V,SAC,92,210
1202,H,BOS,97,-250
1202,V,MIN,114,-145
1202,H,NYK,118,125
1202,V,DET,121,105
1202,H,ATL,85,-125
1202,V,CLE,105,-120
1202,H,CHI,111,100
1202,V,LAC,114,-180
1202,H,NOP,96,160
1202,V,WAS,105,375
1202,H,SAS,107,-450
1202,V,HOU,128,140
1202,H,DEN,110,-160
1203,V,BRK,103,425
1203,H,MIL,112,-550
1203,V,MIN,125,210
1203,H,CHO,120,-250
1203,V,ATL,84,330
1203,H,TOR,128,-400
1203,V,BOS,107,-550
1203,H,PHI,106,425
1203,V,LAL,100,125
1203,H,MEM,103,-145
1203,V,CHI,82,-165
1203,H,DAL,107,145
1203,V,DEN,98,260
1203,H,UTA,105,-310
1203,V,MIA,92,205
1203,H,POR,99,-245
1203,V,PHO,109,1600
1203,H,GSW,138,-6000
1204,V,ORL,98,260
1204,H,DET,92,-325
1204,V,NOP,92,210
1204,H,OKC,101,-260
1204,V,SAC,98,-105
1204,H,NYK,106,-115
1204,V,IND,111,550
1204,H,LAC,102,-750
1205,V,DEN,106,-165
1205,H,PHI,98,145
1205,V,OKC,102,155
1205,H,ATL,99,-175
1205,V,CLE,116,105
1205,H,TOR,112,-125
1205,V,WAS,118,-275
1205,H,BRK,113,235
1205,V,MEM,110,155
1205,H,NOP,108,-175
1205,V,POR,112,155
1205,H,CHI,110,-175
1205,V,SAS,97,-240
1205,H,MIL,96,200
1205,V,BOS,106,190
1205,H,HOU,107,-220
1205,V,CHO,109,-165
1205,H,DAL,101,145
1205,V,UTA,107,-180
1205,H,LAL,101,160
1205,V,IND,106,1100
1205,H,GSW,142,-2100
1206,V,ORL,124,130
1206,H,WAS,116,-150
1206,V,CHI,91,195
1206,H,DET,102,-230
1206,V,NYK,114,100
1206,H,MIA,103,-120
1206,V,PHI,91,250
1206,H,MEM,96,-300
1206,V,SAS,105,-180
1206,H,MIN,91,160
1206,V,PHO,105,250
1206,H,UTA,112,-300
1207,V,DET,77,190
1207,H,CHO,87,-220
1207,V,BOS,117,-115
1207,H,ORL,87,-105
1207,V,DEN,111,-185
1207,H,BRK,116,165
1207,V,MIA,95,375
1207,H,ATL,103,-450
1207,V,LAL,95,1000
1207,H,HOU,134,-2000
1207,V,CLE,126,-380
1207,H,NYK,94,320
1207,V,POR,107,105
1207,H,MIL,115,-125
1207,V,SAC,120,-150
1207,H,DAL,89,130
1207,V,IND,109,-170
1207,H,PHO,94,150
1207,V,GSW,115,-165
1207,H,LAC,98,145
1208,V,DEN,85,195
1208,H,WAS,92,-230
1208,V,MIN,110,400
1208,H,TOR,124,-500
1208,V,POR,86,-130
1208,H,MEM,88,110
1208,V,PHI,99,205
1208,H,NOP,88,-245
1208,V,GSW,106,-800
1208,H,UTA,99,550
1208,V,SAS,91,-160
1208,H,CHI,95,140
1209,V,ORL,88,240
1209,H,CHO,109,-280
1209,V,MIA,84,600
1209,H,CLE,114,-900
1209,V,TOR,101,120
1209,H,BOS,94,-140
1209,V,ATL,114,135
1209,H,MIL,110,-155
1209,V,DET,117,-155
1209,H,MIN,90,135
1209,V,HOU,102,-120
1209,H,OKC,99,100
1209,V,IND,103,-165
1209,H,DAL,111,145
1209,V,NYK,103,190
1209,H,SAC,100,-220
1209,V,PHO,119,105
1209,H,LAL,115,-125
1210,V,DEN,121,-125
1210,H,ORL,113,105
1210,V,MIL,105,160
1210,H,WAS,110,-180
1210,V,POR,111,-115
1210,H,IND,118,-105
1210,V,CHO,105,285
1210,H,CLE,116,-350
1210,V,DAL,87,700
1210,H,HOU,109,-1000
1210,V,MIA,100,380
1210,H,CHI,105,-475
1210,V,GSW,89,-1300
1210,H,MEM,110,800
1210,V,BRK,101,1050
1210,H,SAS,130,-2650
1210,V,SAC,84,210
1210,H,UTA,104,-260
1210,V,NOP,105,1000
1210,H,LAC,133,-2000
1211,V,PHI,97,700
1211,H,DET,79,-1000
1211,V,BOS,96,135
1211,H,OKC,99,-155
1211,V,GSW,116,-520
1211,H,MIN,108,400
1211,V,NOP,120,105
1211,H,PHO,119,-125
1211,V,NYK,118,-140
1211,H,LAL,112,120
1212,V,CHO,94,-110
1212,H,IND,110,-110
1212,V,MIL,100,300
1212,H,TOR,122,-360
1212,V,WAS,101,-115
1212,H,MIA,112,-105
1212,V,BRK,118,750
1212,H,HOU,122,-1200
1212,V,DEN,92,-155
1212,H,DAL,112,135
1212,V,LAL,92,330
1212,H,SAC,116,-400
1212,V,POR,120,425
1212,H,LAC,121,-550
1213,V,MEM,86,900
1213,H,CLE,103,-1600
1213,V,ORL,131,320
1213,H,ATL,120,-380
1213,V,MIN,99,190
1213,H,CHI,94,-220
1213,V,GSW,113,-800
1213,H,NOP,109,550
1213,V,NYK,111,-135
1213,H,PHO,113,115
1213,V,OKC,95,125
1213,H,POR,114,-145
1214,V,IND,89,-115
1214,H,MIA,95,-105
1214,V,TOR,123,-380
1214,H,PHI,114,320
1214,V,LAC,113,-420
1214,H,ORL,108,350
1214,V,CHO,106,-130
1214,H,WAS,109,110
1214,V,LAL,97,-115
1214,H,BRK,107,-105
1214,V,CLE,85,260
1214,H,MEM,93,-310
1214,V,SAC,98,800
1214,H,HOU,132,-1400
1214,V,DET,95,-220
1214,H,DAL,85,190
1214,V,OKC,89,280
1214,H,UTA,109,-340
1214,V,BOS,101,220
1214,H,SAS,108,-260
1215,V,IND,95,139
1215,H,NOP,102,-159
1215,V,CHI,97,-118
1215,H,MIL,108,-102
1215,V,SAS,107,-355
1215,H,PHO,92,290
1215,V,POR,120,125
1215,H,DEN,132,-145
1215,V,NYK,90,1700
1215,H,GSW,103,-5500
1216,V,BRK,111,240
1216,H,ORL,118,-280
1216,V,DET,108,-120
1216,H,WAS,122,100
1216,V,ATL,125,245
1216,H,TOR,121,-290
1216,V,CHO,88,210
1216,H,BOS,96,-250
1216,V,MIL,95,190
1216,H,CHI,69,-220
1216,V,SAC,96,180
1216,H,MEM,92,-210
1216,V,NOP,100,600
1216,H,HOU,122,-900
1216,V,LAL,100,100
1216,H,PHI,89,-120
1216,V,LAC,102,-400
1216,H,MIA,98,330
1216,V,DAL,100,550
1216,H,UTA,103,-800
1217,V,PHO,101,240
1217,H,OKC,114,-280
1217,V,IND,105,170
1217,H,DET,90,-190
1217,V,LAL,108,1400
1217,H,CLE,119,-4000
1217,V,CHO,107,120
1217,H,ATL,99,-140
1217,V,HOU,111,-140
1217,H,MIN,109,120
1217,V,NYK,114,150
1217,H,DEN,127,-170
1217,V,POR,90,900
1217,H,GSW,135,-1600
1218,V,LAC,110,-215
1218,H,WAS,117,185
1218,V,BRK,107,100
1218,H,PHI,108,-120
1218,V,BOS,105,-170
1218,H,MIA,95,150
1218,V,TOR,109,-230
1218,H,ORL,79,190
1218,V,UTA,82,-115
1218,H,MEM,73,-105
1218,V,SAC,79,-115
1218,H,DAL,99,-105
1218,V,NOP,100,600
1218,H,SAS,113,-900
1219,V,WAS,105,175
1219,H,IND,107,-205
1219,V,ATL,110,135
1219,H,OKC,108,-155
1219,V,DET,82,115
1219,H,CHI,113,-135
1219,V,PHO,108,210
1219,H,MIN,115,-260
1219,V,DAL,107,300
1219,H,DEN,117,-365
1220,V,NOP,108,-155
1220,H,PHI,93,135
1220,V,LAL,113,375
1220,H,CHO,117,-450
1220,V,BRK,104,1100
1220,H,TOR,116,-2500
1220,V,ORL,136,145
1220,H,MIA,130,-165
1220,V,IND,111,170
1220,H,NYK,118,-190
1220,V,BOS,112,-130
1220,H,MEM,109,110
1220,V,CLE,114,-160
1220,H,MIL,108,140
1220,V,SAS,102,-110
1220,H,HOU,100,-110
1220,V,POR,121,-115
1220,H,SAC,126,-105
1220,V,DEN,102,300
1220,H,LAC,119,-360
1220,V,UTA,74,750
1220,H,GSW,104,-1200
1221,V,MIL,102,255
1221,H,CLE,113,-320
1221,V,MEM,98,215
1221,H,DET,86,-265
1221,V,MIN,92,155
1221,H,ATL,84,-175
1221,V,WAS,107,160
1221,H,CHI,97,-180
1221,V,OKC,121,-125
1221,H,NOP,110,105
1221,V,HOU,125,-245
1221,H,PHO,111,205
1221,V,SAC,94,295
1221,H,UTA,93,-360
1221,V,DAL,96,205
1221,H,POR,95,-245
1222,V,ORL,95,160
1222,H,NYK,106,-180
1222,V,LAL,107,210
1222,H,MIA,115,-250
1222,V,GSW,117,-1600
1222,H,BRK,101,900
1222,V,BOS,109,-120
1222,H,IND,102,100
1222,V,SAS,101,-155
1222,H,LAC,106,135
1223,V,CHI,91,160
1223,H,CHO,103,-180
1223,V,LAL,90,180
1223,H,ORL,109,-210
1223,V,GSW,119,-345
1223,H,DET,113,280
1223,V,BRK,99,1400
1223,H,CLE,119,-4000
1223,V,OKC,117,190
1223,H,BOS,112,-230
1223,V,WAS,96,130
1223,H,MIL,123,-150
1223,V,MIA,87,165
1223,H,NOP,91,-185
1223,V,HOU,109,-160
1223,H,MEM,115,140
1223,V,SAC,109,175
1223,H,MIN,105,-205
1223,V,PHI,116,210
1223,H,PHO,123,-260
1223,V,ATL,109,210
1223,H,DEN,108,-260
1223,V,TOR,104,-115
1223,H,UTA,98,-105
1223,V,SAS,110,-125
1223,H,POR,90,105
1223,V,DAL,90,150
1223,H,LAC,88,-170
1225,V,BOS,119,-116
1225,H,NYK,114,-104
1225,V,GSW,108,-155
1225,H,CLE,109,135
1225,V,CHI,100,370
1225,H,SAS,119,-465
1225,V,MIN,100,155
1225,H,OKC,112,-175
1225,V,LAC,102,-140
1225,H,LAL,111,120
1226,V,MEM,102,-155
1226,H,ORL,112,135
1226,V,MIL,102,140
1226,H,WAS,107,-160
1226,V,CLE,90,190
1226,H,DET,106,-220
1226,V,CHO,118,-275
1226,H,BRK,120,235
1226,V,DAL,104,165
1226,H,NOP,111,-185
1226,V,PHO,115,700
1226,H,HOU,131,-1100
1226,V,ATL,90,-135
1226,H,MIN,104,115
1226,V,IND,85,110
1226,H,CHI,90,-130
1226,V,TOR,95,-350
1226,H,POR,91,290
1226,V,PHI,100,305
1226,H,SAC,102,-365
1226,V,DEN,106,-185
1226,H,LAC,102,165
1227,V,MEM,103,280
1227,H,BOS,113,-345
1227,V,OKC,106,-180
1227,H,MIA,94,160
1227,V,HOU,123,-185
1227,H,DAL,107,165
1227,V,UTA,102,-215
1227,H,LAL,100,185
1228,V,IND,105,160
1228,H,WAS,111,-180
1228,V,CHO,120,-185
1228,H,ORL,101,165
1228,V,MIL,119,135
1228,H,DET,94,-155
1228,V,NYK,98,185
1228,H,ATL,102,-215
1228,V,BRK,99,425
1228,H,CHI,101,-550
1228,V,LAC,98,-120
1228,H,NOP,102,100
1228,V,PHO,98,600
1228,H,SAS,119,-900
1228,V,MIN,103,150
1228,H,DEN,105,-170
1228,V,SAC,89,110
1228,H,POR,102,-130
1228,V,TOR,111,425
1228,H,GSW,121,-550
1229,V,MIA,82,210
1229,H,CHO,91,-250
1229,V,BOS,118,210
1229,H,CLE,124,-250
1229,V,OKC,80,100
1229,H,MEM,114,-120
1229,V,PHI,83,1000
1229,H,UTA,100,-2000
1229,V,TOR,91,-420
1229,H,PHO,99,350
1229,V,DAL,101,155
1229,H,LAL,89,-175
1230,V,CHI,101,150
1230,H,IND,111,-170
1230,V,BRK,95,270
1230,H,WAS,118,-330
1230,V,MIA,114,400
1230,H,BOS,117,-500
1230,V,DET,98,125
1230,H,ATL,105,-145
1230,V,MIL,99,100
1230,H,MIN,116,-120
1230,V,NYK,92,140
1230,H,NOP,104,-160
1230,V,LAC,116,475
1230,H,HOU,140,-650
1230,V,POR,94,400
1230,H,SAS,110,-500
1230,V,PHI,124,450
1230,H,DEN,122,-600
1230,V,DAL,99,1800
1230,H,GSW,108,-8000
1231,V,MEM,112,-125
1231,H,SAC,98,105
1231,V,CLE,121,-120
1231,H,CHO,109,100
1231,V,MIL,116,130
1231,H,CHI,96,-150
1231,V,NYK,122,800
1231,H,HOU,129,-1400
1231,V,PHO,86,550
1231,H,UTA,91,-800
1231,V,LAC,88,375
1231,H,OKC,114,-450
101,V,ORL,104,200
101,H,IND,117,-240
101,V,DET,107,-280
101,H,MIA,98,240
101,V,SAS,112,-200
101,H,ATL,114,175
101,V,POR,95,210
101,H,MIN,89,-250
101,V,TOR,123,-380
101,H,LAL,114,320
102,V,NOP,82,350
102,H,CLE,90,-420
102,V,OKC,94,100
102,H,MIL,98,-120
102,V,UTA,101,-280
102,H,BRK,89,240
102,V,ORL,115,155
102,H,NYK,103,-175
102,V,WAS,91,290
102,H,HOU,101,-350
102,V,CHO,111,-120
102,H,CHI,118,100
102,V,DEN,119,1200
102,H,GSW,127,-3000
102,V,PHO,98,170
