Date,Name,Team
2018-11-19,Denzel Valentine,Bulls
2018-11-19,Lauri Markkanen,Bulls
2018-11-19,Timofey Mozgov,Magic
2018-11-19,Treveon Graham,Nets
2018-11-19,Will Barton,Nuggets
2018-11-19,Kris Dunn,Bulls
2018-11-19,Bismack Biyombo,Hornets
2018-11-19,Bobby Portis,Bulls
2018-11-19,Kevin Love,Cavaliers
2018-11-19,Luc Mbah a Moute,Clippers
2018-11-19,Luke Kennard,Pistons
2018-11-19,Moe Harkless,Blazers
2018-11-19,Alize Johnson,Pacers
2018-11-19,Jaylen Adams,Hawks
2018-11-19,Luke Kornet,Knicks
2018-11-19,Sam Dekker,Cavaliers
2018-11-19,Norman Powell,Raptors
2018-11-19,Pau Gasol,Spurs
2018-11-19,Jordan McRae,Wizards
2018-11-19,George Hill,Cavaliers
2018-11-19,Lance Thomas,Knicks
2018-11-19,Edmond Sumner,Pacers
2018-11-19,Stephen Curry,Warriors
2018-11-19,Carmelo Anthony,Rockets
2018-11-19,Robert Williams III,Celtics
2018-11-19,Dillon Brooks,Grizzlies
2018-11-19,Michael Kidd-Gilchrist,Hornets
2018-11-19,Kosta Koufos,Kings
2018-11-19,Caris LeVert,Nets
2018-11-19,C.J. Miles,Raptors
2018-11-19,Shake Milton,76ers
2018-11-19,Melvin Frazier Jr.,Magic
2018-11-19,Seth Curry,Blazers
2018-11-19,Donte DiVincenzo,Bucks
2018-11-19,John Henson,Bucks
2018-11-19,Rajon Rondo,Lakers
2018-11-19,Jonah Bolden,76ers
2018-11-19,Chandler Parsons,Grizzlies
2018-11-19,Wes Matthews Jr.,Mavericks
2018-11-19,Draymond Green,Warriors
2018-11-19,Zach LaVine,Bulls
2018-11-19,Torrey Craig,Nuggets
2018-11-19,Elfrid Payton,Pelicans
2018-11-19,Kawhi Leonard,Raptors
2018-11-19,O.G. Anunoby,Raptors
2018-11-19,Davis Bertans,Spurs
2018-11-19,Alex Abrines,Thunder
2018-11-19,Alfonzo McKinnie,Warriors
2018-11-19,Yuta Watanabe,Grizzlies
2018-11-19,Goran Dragic,Heat
2018-11-19,Mario Hezonja,Knicks
2018-11-19,Danilo Gallinari,Clippers
2018-11-19,Alex Poythress,Hawks
2018-11-19,Tyler Dorsey,Hawks
2018-11-19,Dwight Powell,Mavericks
2018-11-19,Jose Barea ,Mavericks
2018-11-19,Victor Oladipo,Pacers
2018-11-19,De'Anthony Melton,Suns
2018-11-19,Nerlens Noel,Thunder
2018-11-19,Jevon Carter,Grizzlies
2018-11-20,Jerryd Bayless,76ers
2018-11-20,Zhaire Smith,76ers
2018-11-20,Isaiah Thomas,Nuggets
2018-11-20,Jarred Vanderbilt,Nuggets
2018-11-20,Nene Hilario ,Rockets
2018-11-20,DeMarcus Cousins,Warriors
2018-11-20,D.J. Wilson,Bucks
2018-11-20,Trevon Duval,Bucks
2018-11-20,Dion Waiters,Heat
2018-11-20,Courtney Lee,Knicks
2018-11-20,Isaiah Hicks,Knicks
2018-11-20,Kristaps Porzingis,Knicks
2018-11-20,Dirk Nowitzki,Mavericks
2018-11-20,Kostas Antetokounmpo,Mavericks
2018-11-20,Michael Porter Jr.,Nuggets
2018-11-20,Brandon Knight,Rockets
2018-11-20,Dejounte Murray,Spurs
2018-11-20,Lonnie Walker IV,Spurs
2018-11-20,Justin Patton,Timberwolves
2018-11-20,Denzel Valentine,Bulls
2018-11-20,Lauri Markkanen,Bulls
2018-11-20,Timofey Mozgov,Magic
2018-11-20,Treveon Graham,Nets
2018-11-20,Will Barton,Nuggets
2018-11-20,Kris Dunn,Bulls
2018-11-20,Bismack Biyombo,Hornets
2018-11-20,Bobby Portis,Bulls
2018-11-20,Kevin Love,Cavaliers
2018-11-20,Luc Mbah a Moute,Clippers
2018-11-20,Luke Kennard,Pistons
2018-11-20,Moe Harkless,Blazers
2018-11-20,Alize Johnson,Pacers
2018-11-20,Jaylen Adams,Hawks
2018-11-20,Luke Kornet,Knicks
2018-11-20,Sam Dekker,Cavaliers
2018-11-20,Norman Powell,Raptors
2018-11-20,Pau Gasol,Spurs
2018-11-20,George Hill,Cavaliers
2018-11-20,Lance Thomas,Knicks
2018-11-20,Edmond Sumner,Pacers
2018-11-20,Stephen Curry,Warriors
2018-11-20,Carmelo Anthony,Rockets
2018-11-20,Robert Williams III,Celtics
2018-11-20,Dillon Brooks,Grizzlies
2018-11-20,Michael Kidd-Gilchrist,Hornets
2018-11-20,Kosta Koufos,Kings
2018-11-20,Caris LeVert,Nets
2018-11-20,C.J. Miles,Raptors
2018-11-20,Shake Milton,76ers
2018-11-20,Melvin Frazier Jr.,Magic
2018-11-20,Seth Curry,Blazers
2018-11-20,Donte DiVincenzo,Bucks
2018-11-20,John Henson,Bucks
2018-11-20,Rajon Rondo,Lakers
2018-11-20,Jonah Bolden,76ers
2018-11-20,Chandler Parsons,Grizzlies
2018-11-20,Wes Matthews Jr.,Mavericks
2018-11-20,Draymond Green,Warriors
2018-11-20,Zach LaVine,Bulls
2018-11-20,Torrey Craig,Nuggets
2018-11-20,Elfrid Payton,Pelicans
2018-11-20,O.G. Anunoby,Raptors
2018-11-20,Davis Bertans,Spurs
2018-11-20,Alex Abrines,Thunder
2018-11-20,Alfonzo McKinnie,Warriors
2018-11-20,Yuta Watanabe,Grizzlies
2018-11-20,Goran Dragic,Heat
2018-11-20,Alex Poythress,Hawks
2018-11-20,Tyler Dorsey,Hawks
2018-11-20,Dwight Powell,Mavericks
2018-11-20,Jose Barea ,Mavericks
2018-11-20,Victor Oladipo,Pacers
2018-11-20,De'Anthony Melton,Suns
2018-11-20,Nerlens Noel,Thunder
2018-11-20,Markelle Fultz,76ers
2018-11-20,Tyler Johnson,Heat
2018-11-20,Dzanan Musa,Nets
2018-11-20,Dwight Howard,Wizards
2018-11-21,Jerryd Bayless,76ers
2018-11-21,Zhaire Smith,76ers
2018-11-21,Isaiah Thomas,Nuggets
2018-11-21,Jarred Vanderbilt,Nuggets
2018-11-21,Nene Hilario ,Rockets
2018-11-21,DeMarcus Cousins,Warriors
2018-11-21,D.J. Wilson,Bucks
2018-11-21,Trevon Duval,Bucks
2018-11-21,Dion Waiters,Heat
2018-11-21,Courtney Lee,Knicks
2018-11-21,Isaiah Hicks,Knicks
2018-11-21,Kristaps Porzingis,Knicks
2018-11-21,Dirk Nowitzki,Mavericks
2018-11-21,Kostas Antetokounmpo,Mavericks
2018-11-21,Michael Porter Jr.,Nuggets
2018-11-21,Brandon Knight,Rockets
2018-11-21,Dejounte Murray,Spurs
2018-11-21,Lonnie Walker IV,Spurs
2018-11-21,Justin Patton,Timberwolves
2018-11-21,Denzel Valentine,Bulls
2018-11-21,Lauri Markkanen,Bulls
2018-11-21,Timofey Mozgov,Magic
2018-11-21,Treveon Graham,Nets
2018-11-21,Will Barton,Nuggets
2018-11-21,Kris Dunn,Bulls
2018-11-21,Bismack Biyombo,Hornets
2018-11-21,Bobby Portis,Bulls
2018-11-21,Kevin Love,Cavaliers
2018-11-21,Luc Mbah a Moute,Clippers
2018-11-21,Luke Kennard,Pistons
2018-11-21,Alize Johnson,Pacers
2018-11-21,Jaylen Adams,Hawks
2018-11-21,Luke Kornet,Knicks
2018-11-21,Sam Dekker,Cavaliers
2018-11-21,Norman Powell,Raptors
2018-11-21,Pau Gasol,Spurs
2018-11-21,George Hill,Cavaliers
2018-11-21,Lance Thomas,Knicks
2018-11-21,Edmond Sumner,Pacers
2018-11-21,Stephen Curry,Warriors
2018-11-21,Carmelo Anthony,Rockets
2018-11-21,Robert Williams III,Celtics
2018-11-21,Dillon Brooks,Grizzlies
2018-11-21,Michael Kidd-Gilchrist,Hornets
2018-11-21,Kosta Koufos,Kings
2018-11-21,Caris LeVert,Nets
2018-11-21,C.J. Miles,Raptors
2018-11-21,Melvin Frazier Jr.,Magic
2018-11-21,Seth Curry,Blazers
2018-11-21,Donte DiVincenzo,Bucks
2018-11-21,John Henson,Bucks
2018-11-21,Rajon Rondo,Lakers
2018-11-21,Jonah Bolden,76ers
2018-11-21,Wes Matthews Jr.,Mavericks
2018-11-21,Draymond Green,Warriors
2018-11-21,Torrey Craig,Nuggets
2018-11-21,Elfrid Payton,Pelicans
2018-11-21,O.G. Anunoby,Raptors
2018-11-21,Alex Abrines,Thunder
2018-11-21,Alfonzo McKinnie,Warriors
2018-11-21,Yuta Watanabe,Grizzlies
2018-11-21,Goran Dragic,Heat
2018-11-21,Alex Poythress,Hawks
2018-11-21,Dwight Powell,Mavericks
2018-11-21,Victor Oladipo,Pacers
2018-11-21,De'Anthony Melton,Suns
2018-11-21,Markelle Fultz,76ers
2018-11-21,Tyler Johnson,Heat
2018-11-21,Dzanan Musa,Nets
2018-11-21,Dwight Howard,Wizards
2018-11-21,Gary Trent Jr.,Blazers
2018-11-21,Chandler Hutchison,Bulls
2018-11-21,Alex Len,Hawks
2018-11-21,Omari Spellman,Hawks
2018-11-21,Willy Hernangomez,Hornets
2018-11-21,Kawhi Leonard,Raptors
2018-11-22,Jerryd Bayless,76ers
2018-11-22,Zhaire Smith,76ers
2018-11-22,Isaiah Thomas,Nuggets
2018-11-22,Jarred Vanderbilt,Nuggets
2018-11-22,Nene Hilario ,Rockets
2018-11-22,DeMarcus Cousins,Warriors
2018-11-22,D.J. Wilson,Bucks
2018-11-22,Trevon Duval,Bucks
2018-11-22,Dion Waiters,Heat
2018-11-22,Courtney Lee,Knicks
2018-11-22,Isaiah Hicks,Knicks
2018-11-22,Kristaps Porzingis,Knicks
2018-11-22,Dirk Nowitzki,Mavericks
2018-11-22,Kostas Antetokounmpo,Mavericks
2018-11-22,Michael Porter Jr.,Nuggets
2018-11-22,Brandon Knight,Rockets
2018-11-22,Dejounte Murray,Spurs
2018-11-22,Lonnie Walker IV,Spurs
2018-11-22,Justin Patton,Timberwolves
2018-11-22,Denzel Valentine,Bulls
2018-11-22,Lauri Markkanen,Bulls
2018-11-22,Timofey Mozgov,Magic
2018-11-22,Treveon Graham,Nets
2018-11-22,Will Barton,Nuggets
2018-11-22,Kris Dunn,Bulls
2018-11-22,Bismack Biyombo,Hornets
2018-11-22,Bobby Portis,Bulls
2018-11-22,Kevin Love,Cavaliers
2018-11-22,Luc Mbah a Moute,Clippers
2018-11-22,Luke Kennard,Pistons
2018-11-22,Alize Johnson,Pacers
2018-11-22,Jaylen Adams,Hawks
2018-11-22,Luke Kornet,Knicks
2018-11-22,Sam Dekker,Cavaliers
2018-11-22,Norman Powell,Raptors
2018-11-22,Pau Gasol,Spurs
2018-11-22,George Hill,Cavaliers
2018-11-22,Lance Thomas,Knicks
2018-11-22,Edmond Sumner,Pacers
2018-11-22,Stephen Curry,Warriors
2018-11-22,Carmelo Anthony,Rockets
2018-11-22,Robert Williams III,Celtics
2018-11-22,Dillon Brooks,Grizzlies
2018-11-22,Michael Kidd-Gilchrist,Hornets
2018-11-22,Kosta Koufos,Kings
2018-11-22,Caris LeVert,Nets
2018-11-22,C.J. Miles,Raptors
2018-11-22,Melvin Frazier Jr.,Magic
2018-11-22,Seth Curry,Blazers
2018-11-22,Donte DiVincenzo,Bucks
2018-11-22,John Henson,Bucks
2018-11-22,Rajon Rondo,Lakers
2018-11-22,Jonah Bolden,76ers
2018-11-22,Wes Matthews Jr.,Mavericks
2018-11-22,Draymond Green,Warriors
2018-11-22,Torrey Craig,Nuggets
2018-11-22,Elfrid Payton,Pelicans
2018-11-22,O.G. Anunoby,Raptors
2018-11-22,Alex Abrines,Thunder
2018-11-22,Alfonzo McKinnie,Warriors
2018-11-22,Yuta Watanabe,Grizzlies
2018-11-22,Goran Dragic,Heat
2018-11-22,Alex Poythress,Hawks
2018-11-22,Dwight Powell,Mavericks
2018-11-22,Victor Oladipo,Pacers
2018-11-22,De'Anthony Melton,Suns
2018-11-22,Markelle Fultz,76ers
2018-11-22,Tyler Johnson,Heat
2018-11-22,Dzanan Musa,Nets
2018-11-22,Dwight Howard,Wizards
2018-11-22,Gary Trent Jr.,Blazers
2018-11-22,Chandler Hutchison,Bulls
2018-11-22,Alex Len,Hawks
2018-11-22,Omari Spellman,Hawks
2018-11-22,Willy Hernangomez,Hornets
2018-11-22,Kawhi Leonard,Raptors
2018-11-22,Hamidou Diallo,Thunder
2018-11-23,Jerryd Bayless,76ers
2018-11-23,Zhaire Smith,76ers
2018-11-23,Isaiah Thomas,Nuggets
2018-11-23,Jarred Vanderbilt,Nuggets
2018-11-23,Nene Hilario ,Rockets
2018-11-23,DeMarcus Cousins,Warriors
2018-11-23,D.J. Wilson,Bucks
2018-11-23,Trevon Duval,Bucks
2018-11-23,Dion Waiters,Heat
2018-11-23,Courtney Lee,Knicks
2018-11-23,Isaiah Hicks,Knicks
2018-11-23,Kristaps Porzingis,Knicks
2018-11-23,Dirk Nowitzki,Mavericks
2018-11-23,Kostas Antetokounmpo,Mavericks
2018-11-23,Michael Porter Jr.,Nuggets
2018-11-23,Brandon Knight,Rockets
2018-11-23,Dejounte Murray,Spurs
2018-11-23,Lonnie Walker IV,Spurs
2018-11-23,Justin Patton,Timberwolves
2018-11-23,Denzel Valentine,Bulls
2018-11-23,Lauri Markkanen,Bulls
2018-11-23,Timofey Mozgov,Magic
2018-11-23,Will Barton,Nuggets
2018-11-23,Kris Dunn,Bulls
2018-11-23,Bismack Biyombo,Hornets
2018-11-23,Bobby Portis,Bulls
2018-11-23,Kevin Love,Cavaliers
2018-11-23,Luc Mbah a Moute,Clippers
2018-11-23,Luke Kennard,Pistons
2018-11-23,Alize Johnson,Pacers
2018-11-23,Jaylen Adams,Hawks
2018-11-23,Luke Kornet,Knicks
2018-11-23,Sam Dekker,Cavaliers
2018-11-23,Norman Powell,Raptors
2018-11-23,Pau Gasol,Spurs
2018-11-23,George Hill,Cavaliers
2018-11-23,Lance Thomas,Knicks
2018-11-23,Edmond Sumner,Pacers
2018-11-23,Stephen Curry,Warriors
2018-11-23,Carmelo Anthony,Rockets
2018-11-23,Dillon Brooks,Grizzlies
2018-11-23,Michael Kidd-Gilchrist,Hornets
2018-11-23,Kosta Koufos,Kings
2018-11-23,Caris LeVert,Nets
2018-11-23,Melvin Frazier Jr.,Magic
2018-11-23,Donte DiVincenzo,Bucks
2018-11-23,John Henson,Bucks
2018-11-23,Rajon Rondo,Lakers
2018-11-23,Jonah Bolden,76ers
2018-11-23,Wes Matthews Jr.,Mavericks
2018-11-23,Draymond Green,Warriors
2018-11-23,Elfrid Payton,Pelicans
2018-11-23,Alfonzo McKinnie,Warriors
2018-11-23,Yuta Watanabe,Grizzlies
2018-11-23,Goran Dragic,Heat
2018-11-23,Alex Poythress,Hawks
2018-11-23,Dwight Powell,Mavericks
2018-11-23,Victor Oladipo,Pacers
2018-11-23,De'Anthony Melton,Suns
2018-11-23,Markelle Fultz,76ers
2018-11-23,Tyler Johnson,Heat
2018-11-23,Dzanan Musa,Nets
2018-11-23,Dwight Howard,Wizards
2018-11-23,Gary Trent Jr.,Blazers
2018-11-23,Chandler Hutchison,Bulls
2018-11-23,Hamidou Diallo,Thunder
2018-11-23,Al Horford,Celtics
2018-11-23,Tyrone Wallace,Clippers
2018-11-23,Tyler Dorsey,Hawks
2018-11-23, Tony Parker,Hornets
2018-11-23,Ron Baker,Knicks
2018-11-23,Rodions Kurucs,Nets
2018-11-23,Myles Turner,Pacers
2018-11-23,Chris Boucher,Raptors
2018-11-23,Terrance Ferguson,Thunder
2018-11-23,Jordan McRae,Wizards
2018-11-24,Jerryd Bayless,76ers
2018-11-24,Zhaire Smith,76ers
2018-11-24,Isaiah Thomas,Nuggets
2018-11-24,Jarred Vanderbilt,Nuggets
2018-11-24,Nene Hilario ,Rockets
2018-11-24,DeMarcus Cousins,Warriors
2018-11-24,D.J. Wilson,Bucks
2018-11-24,Trevon Duval,Bucks
2018-11-24,Dion Waiters,Heat
2018-11-24,Courtney Lee,Knicks
2018-11-24,Isaiah Hicks,Knicks
2018-11-24,Kristaps Porzingis,Knicks
2018-11-24,Dirk Nowitzki,Mavericks
2018-11-24,Kostas Antetokounmpo,Mavericks
2018-11-24,Michael Porter Jr.,Nuggets
2018-11-24,Brandon Knight,Rockets
2018-11-24,Dejounte Murray,Spurs
2018-11-24,Lonnie Walker IV,Spurs
2018-11-24,Justin Patton,Timberwolves
2018-11-24,Denzel Valentine,Bulls
2018-11-24,Lauri Markkanen,Bulls
2018-11-24,Timofey Mozgov,Magic
2018-11-24,Will Barton,Nuggets
2018-11-24,Kris Dunn,Bulls
2018-11-24,Bismack Biyombo,Hornets
2018-11-24,Bobby Portis,Bulls
2018-11-24,Kevin Love,Cavaliers
2018-11-24,Luc Mbah a Moute,Clippers
2018-11-24,Luke Kennard,Pistons
2018-11-24,Alize Johnson,Pacers
2018-11-24,Jaylen Adams,Hawks
2018-11-24,Luke Kornet,Knicks
2018-11-24,Sam Dekker,Cavaliers
2018-11-24,Norman Powell,Raptors
2018-11-24,Pau Gasol,Spurs
2018-11-24,Lance Thomas,Knicks
2018-11-24,Edmond Sumner,Pacers
2018-11-24,Stephen Curry,Warriors
2018-11-24,Carmelo Anthony,Rockets
2018-11-24,Dillon Brooks,Grizzlies
2018-11-24,Michael Kidd-Gilchrist,Hornets
2018-11-24,Kosta Koufos,Kings
2018-11-24,Caris LeVert,Nets
2018-11-24,Melvin Frazier Jr.,Magic
2018-11-24,Donte DiVincenzo,Bucks
2018-11-24,John Henson,Bucks
2018-11-24,Rajon Rondo,Lakers
2018-11-24,Jonah Bolden,76ers
2018-11-24,Draymond Green,Warriors
2018-11-24,Elfrid Payton,Pelicans
2018-11-24,Alfonzo McKinnie,Warriors
2018-11-24,Yuta Watanabe,Grizzlies
2018-11-24,Goran Dragic,Heat
2018-11-24,Alex Poythress,Hawks
2018-11-24,Dwight Powell,Mavericks
2018-11-24,Victor Oladipo,Pacers
2018-11-24,De'Anthony Melton,Suns
2018-11-24,Markelle Fultz,76ers
2018-11-24,Tyler Johnson,Heat
2018-11-24,Dzanan Musa,Nets
2018-11-24,Dwight Howard,Wizards
2018-11-24,Gary Trent Jr.,Blazers
2018-11-24,Hamidou Diallo,Thunder
2018-11-24,Tyrone Wallace,Clippers
2018-11-24,Tyler Dorsey,Hawks
2018-11-24, Tony Parker,Hornets
2018-11-24,Ron Baker,Knicks
2018-11-24,Rodions Kurucs,Nets
2018-11-24,Myles Turner,Pacers
2018-11-24,Chris Boucher,Raptors
2018-11-24,Terrance Ferguson,Thunder
2018-11-24,Jordan McRae,Wizards
2018-11-24,Ersan Ilyasova,Bucks
2018-11-24,Gordon Hayward,Celtics
2018-11-24,Skal Labissiere,Kings
2018-11-24,Dennis Smith Jr.,Mavericks
2018-11-24,Gary Harris,Nuggets
2018-11-24,Anthony Davis,Pelicans
2018-11-24,Chris Paul,Rockets
2018-11-25,Jerryd Bayless,76ers
2018-11-25,Zhaire Smith,76ers
2018-11-25,Isaiah Thomas,Nuggets
2018-11-25,Jarred Vanderbilt,Nuggets
2018-11-25,Nene Hilario ,Rockets
2018-11-25,DeMarcus Cousins,Warriors
2018-11-25,D.J. Wilson,Bucks
2018-11-25,Trevon Duval,Bucks
2018-11-25,Dion Waiters,Heat
2018-11-25,Courtney Lee,Knicks
2018-11-25,Isaiah Hicks,Knicks
2018-11-25,Kristaps Porzingis,Knicks
2018-11-25,Dirk Nowitzki,Mavericks
2018-11-25,Kostas Antetokounmpo,Mavericks
2018-11-25,Michael Porter Jr.,Nuggets
2018-11-25,Brandon Knight,Rockets
2018-11-25,Dejounte Murray,Spurs
2018-11-25,Lonnie Walker IV,Spurs
2018-11-25,Justin Patton,Timberwolves
2018-11-25,Denzel Valentine,Bulls
2018-11-25,Lauri Markkanen,Bulls
2018-11-25,Timofey Mozgov,Magic
2018-11-25,Will Barton,Nuggets
2018-11-25,Kris Dunn,Bulls
2018-11-25,Bismack Biyombo,Hornets
2018-11-25,Bobby Portis,Bulls
2018-11-25,Kevin Love,Cavaliers
2018-11-25,Luc Mbah a Moute,Clippers
2018-11-25,Luke Kennard,Pistons
2018-11-25,Alize Johnson,Pacers
2018-11-25,Jaylen Adams,Hawks
2018-11-25,Luke Kornet,Knicks
2018-11-25,Sam Dekker,Cavaliers
2018-11-25,Norman Powell,Raptors
2018-11-25,Pau Gasol,Spurs
2018-11-25,Lance Thomas,Knicks
2018-11-25,Edmond Sumner,Pacers
2018-11-25,Stephen Curry,Warriors
2018-11-25,Carmelo Anthony,Rockets
2018-11-25,Dillon Brooks,Grizzlies
2018-11-25,Michael Kidd-Gilchrist,Hornets
2018-11-25,Kosta Koufos,Kings
2018-11-25,Caris LeVert,Nets
2018-11-25,Melvin Frazier Jr.,Magic
2018-11-25,Donte DiVincenzo,Bucks
2018-11-25,John Henson,Bucks
2018-11-25,Rajon Rondo,Lakers
2018-11-25,Jonah Bolden,76ers
2018-11-25,Draymond Green,Warriors
2018-11-25,Elfrid Payton,Pelicans
2018-11-25,Alfonzo McKinnie,Warriors
2018-11-25,Goran Dragic,Heat
2018-11-25,Alex Poythress,Hawks
2018-11-25,Dwight Powell,Mavericks
2018-11-25,Victor Oladipo,Pacers
2018-11-25,De'Anthony Melton,Suns
2018-11-25,Markelle Fultz,76ers
2018-11-25,Tyler Johnson,Heat
2018-11-25,Dzanan Musa,Nets
2018-11-25,Dwight Howard,Wizards
2018-11-25,Gary Trent Jr.,Blazers
2018-11-25,Hamidou Diallo,Thunder
2018-11-25,Tyrone Wallace,Clippers
2018-11-25,Tyler Dorsey,Hawks
2018-11-25,Rodions Kurucs,Nets
2018-11-25,Myles Turner,Pacers
2018-11-25,Chris Boucher,Raptors
2018-11-25,Terrance Ferguson,Thunder
2018-11-25,Jordan McRae,Wizards
2018-11-25,Ersan Ilyasova,Bucks
2018-11-25,Gordon Hayward,Celtics
2018-11-25,Dennis Smith Jr.,Mavericks
2018-11-25,Gary Harris,Nuggets
2018-11-25,Anthony Davis,Pelicans
2018-11-25,Chris Paul,Rockets
2018-11-25,Chandler Parsons,Grizzlies
2018-11-25,Donovan Mitchell,Jazz
2018-11-25,Iman Shumpert,Kings
2018-11-26,Jerryd Bayless,76ers
2018-11-26,Zhaire Smith,76ers
2018-11-26,Isaiah Thomas,Nuggets
2018-11-26,Jarred Vanderbilt,Nuggets
2018-11-26,Nene Hilario ,Rockets
2018-11-26,DeMarcus Cousins,Warriors
2018-11-26,D.J. Wilson,Bucks
2018-11-26,Trevon Duval,Bucks
2018-11-26,Dion Waiters,Heat
2018-11-26,Courtney Lee,Knicks
2018-11-26,Isaiah Hicks,Knicks
2018-11-26,Kristaps Porzingis,Knicks
2018-11-26,Dirk Nowitzki,Mavericks
2018-11-26,Kostas Antetokounmpo,Mavericks
2018-11-26,Michael Porter Jr.,Nuggets
2018-11-26,Brandon Knight,Rockets
2018-11-26,Dejounte Murray,Spurs
2018-11-26,Lonnie Walker IV,Spurs
2018-11-26,Justin Patton,Timberwolves
2018-11-26,Denzel Valentine,Bulls
2018-11-26,Lauri Markkanen,Bulls
2018-11-26,Timofey Mozgov,Magic
2018-11-26,Will Barton,Nuggets
2018-11-26,Kris Dunn,Bulls
2018-11-26,Bismack Biyombo,Hornets
2018-11-26,Bobby Portis,Bulls
2018-11-26,Kevin Love,Cavaliers
2018-11-26,Luc Mbah a Moute,Clippers
2018-11-26,Luke Kennard,Pistons
2018-11-26,Alize Johnson,Pacers
2018-11-26,Jaylen Adams,Hawks
2018-11-26,Luke Kornet,Knicks
2018-11-26,Sam Dekker,Cavaliers
2018-11-26,Norman Powell,Raptors
2018-11-26,Pau Gasol,Spurs
2018-11-26,Lance Thomas,Knicks
2018-11-26,Stephen Curry,Warriors
2018-11-26,Carmelo Anthony,Rockets
2018-11-26,Dillon Brooks,Grizzlies
2018-11-26,Kosta Koufos,Kings
2018-11-26,Caris LeVert,Nets
2018-11-26,Melvin Frazier Jr.,Magic
2018-11-26,John Henson,Bucks
2018-11-26,Rajon Rondo,Lakers
2018-11-26,Jonah Bolden,76ers
2018-11-26,Draymond Green,Warriors
2018-11-26,Elfrid Payton,Pelicans
2018-11-26,Alfonzo McKinnie,Warriors
2018-11-26,Goran Dragic,Heat
2018-11-26,Alex Poythress,Hawks
2018-11-26,Dwight Powell,Mavericks
2018-11-26,Victor Oladipo,Pacers
2018-11-26,De'Anthony Melton,Suns
2018-11-26,Markelle Fultz,76ers
2018-11-26,Tyler Johnson,Heat
2018-11-26,Dzanan Musa,Nets
2018-11-26,Dwight Howard,Wizards
2018-11-26,Gary Trent Jr.,Blazers
2018-11-26,Hamidou Diallo,Thunder
2018-11-26,Tyrone Wallace,Clippers
2018-11-26,Tyler Dorsey,Hawks
2018-11-26,Rodions Kurucs,Nets
2018-11-26,Chris Boucher,Raptors
2018-11-26,Terrance Ferguson,Thunder
2018-11-26,Jordan McRae,Wizards
2018-11-26,Ersan Ilyasova,Bucks
2018-11-26,Dennis Smith Jr.,Mavericks
2018-11-26,Gary Harris,Nuggets
2018-11-26,Chris Paul,Rockets
2018-11-26,Chandler Parsons,Grizzlies
2018-11-26,Donovan Mitchell,Jazz
2018-11-26,Iman Shumpert,Kings
2018-11-26,David Nwaba,Cavaliers
2018-11-26,Jaylen Brown,Celtics
2018-11-26,Gerald Green ,Rockets
2018-11-26,Qi Zhou,Rockets
2018-11-27,Jerryd Bayless,76ers
2018-11-27,Zhaire Smith,76ers
2018-11-27,Isaiah Thomas,Nuggets
2018-11-27,Jarred Vanderbilt,Nuggets
2018-11-27,Nene Hilario ,Rockets
2018-11-27,DeMarcus Cousins,Warriors
2018-11-27,D.J. Wilson,Bucks
2018-11-27,Trevon Duval,Bucks
2018-11-27,Dion Waiters,Heat
2018-11-27,Courtney Lee,Knicks
2018-11-27,Isaiah Hicks,Knicks
2018-11-27,Kristaps Porzingis,Knicks
2018-11-27,Dirk Nowitzki,Mavericks
2018-11-27,Kostas Antetokounmpo,Mavericks
2018-11-27,Michael Porter Jr.,Nuggets
2018-11-27,Brandon Knight,Rockets
2018-11-27,Dejounte Murray,Spurs
2018-11-27,Lonnie Walker IV,Spurs
2018-11-27,Justin Patton,Timberwolves
2018-11-27,Denzel Valentine,Bulls
2018-11-27,Lauri Markkanen,Bulls
2018-11-27,Timofey Mozgov,Magic
2018-11-27,Will Barton,Nuggets
2018-11-27,Kris Dunn,Bulls
2018-11-27,Bismack Biyombo,Hornets
2018-11-27,Bobby Portis,Bulls
2018-11-27,Kevin Love,Cavaliers
2018-11-27,Luc Mbah a Moute,Clippers
2018-11-27,Luke Kennard,Pistons
2018-11-27,Alize Johnson,Pacers
2018-11-27,Jaylen Adams,Hawks
2018-11-27,Luke Kornet,Knicks
2018-11-27,Sam Dekker,Cavaliers
2018-11-27,Norman Powell,Raptors
2018-11-27,Pau Gasol,Spurs
2018-11-27,Lance Thomas,Knicks
2018-11-27,Stephen Curry,Warriors
2018-11-27,Carmelo Anthony,Rockets
2018-11-27,Dillon Brooks,Grizzlies
2018-11-27,Kosta Koufos,Kings
2018-11-27,Caris LeVert,Nets
2018-11-27,Melvin Frazier Jr.,Magic
2018-11-27,John Henson,Bucks
2018-11-27,Rajon Rondo,Lakers
2018-11-27,Jonah Bolden,76ers
2018-11-27,Draymond Green,Warriors
2018-11-27,Elfrid Payton,Pelicans
2018-11-27,Alfonzo McKinnie,Warriors
2018-11-27,Goran Dragic,Heat
2018-11-27,Alex Poythress,Hawks
2018-11-27,Dwight Powell,Mavericks
2018-11-27,Victor Oladipo,Pacers
2018-11-27,De'Anthony Melton,Suns
2018-11-27,Markelle Fultz,76ers
2018-11-27,Tyler Johnson,Heat
2018-11-27,Dzanan Musa,Nets
2018-11-27,Dwight Howard,Wizards
2018-11-27,Gary Trent Jr.,Blazers
2018-11-27,Hamidou Diallo,Thunder
2018-11-27,Tyrone Wallace,Clippers
2018-11-27,Tyler Dorsey,Hawks
